exp,job_id,ts,cabinet,node,cab-node,uuid,device,kern_min_start,kern_max_start,num_kerns,kern_sum,train_time,mean_iter_dur,perf,min_iter_dur,max_iter_dur,mean_freq,freq,min_freq,max_freq,mean_memfreq,median_memfreq,min_memfreq,max_memfreq,mean_temp,temp,min_temp,max_temp,mean_pwr,pwr,min_pwr,max_pwr
resnet,33710,1646214464,c002,4,c002-4,c002-4-0,0,8.994976,179.463143,2393,61720.39579,160.486375,175.7524228,112.882303,96.37505515,4229.609086,1501.785415,1522,1312,1530,877,877,877,877,53.90928081,56,32,65,199.3132244,235.748,65.563,318.238
resnet,102049,1646008825,c007,6,c007-6,c007-6-1,1,15.937005,182.690506,2013,51742.74484,157.115482,169.8616023,112.8754802,96.22754902,3659.430817,1508.765663,1530,1312,1530,877,877,877,877,50.30780389,53,32,60,179.8409402,206.933,62.545,298.439
resnet,78155,1646020346,c007,9,c007-9,c007-9-1,1,13.329501,183.826077,1689,44318.99441,160.951906,175.7008587,112.8718182,95.92966735,3588.742748,1505.763498,1530,1312,1530,877,877,877,877,60.37699681,62,39,75,189.5984042,217.8625,65.52,311.726
resnet,51534,1646010319,c009,1,c009-1,c009-1-2,2,16.327477,206.116276,0,0,180.26225,185.8691167,112.8618121,95.65076977,3482.346363,1507.110462,1530,1312,1530,877,877,877,877,49.72078947,51,33,57,170.9604276,173.671,62.097,294.662
resnet,1737,1646005509,c004,4,c004-4,c004-4-0,0,4.811448,163.492415,0,0,149.852741,166.0490037,112.8535196,96.78684175,4725.78384,1504.520714,1530,1312,1530,877,877,877,877,47.41746335,50,28,58,188.327798,228.579,63.198,295.849
resnet,31107,1646008175,c004,5,c004-5,c004-5-1,1,6.611409,172.682167,1808,44008.78853,155.957957,172.339938,112.8519736,96.3756144,3424.244486,1511.028135,1530,1312,1530,877,877,877,877,57.46697248,59,33,73,192.9939505,231.04,61.689,307.566
resnet,153677,1646128771,c006,9,c006-9,c006-9-2,2,10.955116,205.260177,0,0,184.507202,220.3766795,112.8317825,96.24335915,3470.991559,1515.516146,1530,1312,1530,877,877,877,877,51.63054187,53,35,59,173.9054418,165.215,63.606,303.114
resnet,90879,1646127748,c004,7,c004-7,c004-7-3,3,14.288252,193.591944,1954,53543.90877,169.796554,184.8644198,112.8312966,96.38910601,3226.830873,1507.742518,1530,1312,1530,877,877,877,877,54.26919855,56,33,66,182.2634214,203.229,63.606,302.914
resnet,48146,1646126418,c002,3,c002-3,c002-3-3,3,9.086061,165.808289,1908,38105.44135,146.869639,156.9050169,112.8303371,97.07645327,4210.558057,1494.968972,1515,1312,1530,877,877,877,877,57.07470893,60,34,67,209.6492494,256.65,66.052,327.562
resnet,62775,1646125209,c008,2,c008-2,c008-2-1,1,13.104142,181.977307,1757,43579.33238,158.306347,170.921994,112.8214025,96.42186388,3473.889234,1507.208234,1530,1312,1530,877,877,877,877,50.70032192,53,30,64,187.2583332,218.858,64.218,307.202
resnet,65267,1646022695,c007,1,c007-1,c007-1-1,1,14.49792,212.649769,1589,54996.67702,188.479,226.2156568,112.8129158,96.02709115,4104.63978,1515.553007,1530,1312,1530,877,877,877,877,48.42406805,50,30,57,169.8419517,154.696,62.138,303.685
resnet,93339,1646009432,c004,2,c004-2,c004-2-2,2,7.3345,172.012146,0,0,155.006927,177.4585528,112.8026843,96.89375013,4925.533369,1509.18876,1530,1312,1530,877,877,877,877,47.07086133,49,29,55,188.6234352,219.898,63.117,302.429
resnet,119833,1646020288,c005,6,c005-6,c005-6-3,3,13.496588,179.839242,0,0,156.356963,174.2525513,112.7708331,95.85797787,4764.163151,1512.046827,1530,1312,1530,877,877,877,877,51.38932927,54,30,64,192.005186,229.429,63.117,308.051
resnet,160633,1646199062,c002,4,c002-4,c002-4-0,0,9.393515,160.117732,0,0,140.754726,150.7831019,112.768288,97.00548789,4629.276642,1493.626856,1515,1312,1530,877,877,877,877,55.54708066,58,32,68,212.0262726,257.452,65.563,328.157
resnet,105541,1646128778,c006,10,c006-10,c006-10-0,0,6.239867,166.462372,2054,29477.28646,150.401329,163.9677557,112.7617694,96.51574492,3377.698623,1499.118719,1522,1312,1530,877,877,877,877,59.36923077,62,38,70,199.0706951,237.865,63.606,311.109
resnet,145561,1646022435,c005,12,c005-12,c005-12-2,2,5.442491,157.861969,2539,32830.90767,142.079538,151.3224585,112.752378,97.52518684,3428.728946,1504.52321,1530,1312,1530,877,877,877,877,55.95225464,58,38,65,201.4882878,245.308,64.011,309.098
resnet,7551,1646020205,c005,5,c005-5,c005-5-1,1,13.522248,186.205315,1951,51530.51127,164.815398,176.3422141,112.7391327,95.72110465,3664.11233,1500.623205,1530,1312,1530,877,877,877,877,51.66704353,53,32,63,181.5170585,208.6275,63.075,308.457
resnet,65268,1646022695,c007,1,c007-1,c007-1-2,2,14.520989,212.648337,0,0,188.479,224.8180154,112.7337459,97.03847021,3571.42517,1504.385159,1530,1312,1530,877,877,877,877,43.66955875,45,27,52,173.5528642,144.054,63.117,312.417
resnet,89342,1646132992,c008,10,c008-10,c008-10-0,0,5.493463,176.142877,2403,45652.15111,160.531056,178.500989,112.7085909,96.49394453,3466.061942,1496.227924,1522,1312,1530,877,877,877,877,61.63983304,64,38,75,196.6998602,227.728,66.585,320.664
resnet,13118,1646022540,c005,5,c005-5,c005-5-3,3,13.863909,180.798027,1771,35780.7215,156.931542,177.7410573,112.6962206,95.85446445,3524.79983,1510.074119,1530,1312,1530,877,877,877,877,49.81279762,52,31,59,183.5930988,213.81,61.649,303.4
resnet,9510,1646007103,c005,4,c005-4,c005-4-3,3,14.360817,174.242287,1856,41600.03152,150.137461,153.8417986,112.6584038,95.27643025,3208.627202,1504.452274,1530,1312,1530,877,877,877,877,56.00694883,59,31,73,193.209037,234.776,61.649,307.768
resnet,151794,1646007523,c007,2,c007-2,c007-2-1,1,4.795842,171.538661,0,0,156.832501,170.5827462,112.6432866,96.91628814,4712.474272,1510.183537,1530,1312,1530,877,877,877,877,50.20921013,53,30,59,191.6079701,230.25,64.095,302.03
resnet,80916,1646021519,c007,9,c007-9,c007-9-2,2,13.600951,173.687533,2354,40786.84861,150.468126,158.1542622,112.6402728,96.01411223,3629.297435,1505.241814,1530,1312,1530,877,877,877,877,55.23490977,57,36,64,195.5493024,234.622,62.627,311.447
resnet,46617,1646125211,c004,8,c004-8,c004-8-0,0,5.808091,171.044926,0,0,157.959134,163.3581113,112.6048751,96.53303027,3586.807869,1505.102016,1530,1312,1530,877,877,877,877,46.61862595,48,27,56,190.2819692,228.642,62.097,305.424
resnet,107854,1646128857,c006,6,c006-6,c006-6-1,1,15.553493,176.778904,1621,28579.10418,151.700475,165.7040496,112.6046292,96.36000916,4006.443093,1506.433101,1530,1312,1530,877,877,877,877,57.26960025,60,32,75,197.612745,239.321,64.011,314.979
resnet,6381,1646005967,c005,9,c005-9,c005-9-0,0,5.614439,180.980258,2094,31074.40943,163.069764,186.7231825,112.6005612,96.89123929,3482.470617,1503.735397,1530,1312,1530,877,877,877,877,49.84550234,52,32,59,183.5014758,206.3685,63.564,303.768
resnet,20375,1646126284,c004,10,c004-10,c004-10-3,3,15.17709,194.003763,1,4.563742,164.950584,198.8018707,112.5805117,96.19617462,8049.216121,1513.766212,1530,1312,1530,877,877,877,877,55.9015299,57,36,68,181.5565089,197.494,63.564,303.969
resnet,61840,1646007632,c008,1,c008-1,c008-1-0,0,4.52903,206.891066,0,0,192.306967,219.2023731,112.556914,95.929255,3624.33083,1516.371472,1530,1312,1530,877,877,877,877,45.67145377,47,29,53,168.4618811,148.157,61.608,302.714
resnet,19202,1646128591,c002,2,c002-2,c002-2-1,1,8.953587,177.467779,0,0,158.390923,174.6718813,112.555551,97.10011701,5305.155802,1512.775914,1530,1312,1530,877,877,877,877,56.55392451,58,32,71,191.9910761,225.432,63.034,306.957
resnet,33864,1646009356,c004,5,c004-5,c004-5-3,3,6.529947,177.229726,1715,43734.64486,160.548265,181.6716258,112.5545613,95.56352347,4045.898117,1513.767761,1530,1312,1530,877,877,877,877,50.32597015,52,29,61,192.9379463,223.9645,64.627,309.836
resnet,32306,1646006583,c005,3,c005-3,c005-3-3,3,4.898338,154.154115,1303,17464.41678,140.670424,147.0804371,112.5450656,96.98343277,3282.404087,1502.340454,1530,1312,1530,877,877,877,877,50.5338672,53,30,61,195.1411104,236.876,62.179,303.6
resnet,85894,1646009479,c005,8,c005-8,c005-8-2,2,4.430148,188.71777,2520,69075.03298,173.854317,199.7201798,112.5406515,97.216562,3683.355815,1517.127353,1530,1312,1530,877,877,877,877,49.81395349,51,30,60,181.0208201,193.841,61.689,305.14
resnet,84956,1646128777,c008,12,c008-12,c008-12-2,2,14.0404,168.523856,0,0,144.942411,159.5939593,112.5384308,96.51256353,3694.124185,1508.219687,1530,1312,1530,877,877,877,877,53.70848114,56,37,62,195.2409497,239.115,66.132,296.53
resnet,93995,1646243508,c006,5,c006-5,c006-5-0,0,11.058446,188.519932,0,0,167.426097,182.9800718,112.5025675,96.23035789,3522.647634,1509.130809,1530,1312,1530,877,877,877,877,44.45244216,46,27,52,179.8954333,202.076,62.545,303
resnet,51889,1646090356,c005,7,c005-7,c005-7-3,3,6.135646,175.347398,1547,43250.09571,158.61622,175.9128889,112.453945,96.3973254,3319.484845,1508.275474,1530,1312,1530,877,877,877,877,54.76280723,57,34,65,188.1353866,223.087,63.075,307.971
resnet,4559,1646006690,c004,4,c004-4,c004-4-2,2,4.783115,180.930525,0,0,165.916204,177.7938369,112.4525815,97.2321555,3506.924152,1507.545869,1530,1312,1530,877,877,877,877,43.78113423,45,27,51,180.1341659,197.209,65.729,301.293
resnet,91820,1646006953,c005,10,c005-10,c005-10-0,0,5.483242,144.437636,2300,19741.78555,130.963343,134.5269884,112.4285311,97.59438038,4138.346747,1500.694952,1530,1312,1530,877,877,877,877,52.5308958,55,34,62,205.1783192,245.956,63.034,298.152
resnet,17707,1646125116,c004,10,c004-10,c004-10-0,0,15.560963,189.08228,0,0,159.082176,172.3195531,112.4136858,96.18349373,3391.657293,1498.209249,1530,1312,1530,877,877,877,877,48.6998861,50,31,59,184.3940957,206.8265,63.523,310.83
resnet,19203,1646128591,c002,2,c002-2,c002-2-2,2,8.955277,177.464309,2280,37681.59673,158.390923,177.2170492,112.400124,96.6329209,3677.391386,1510.272125,1530,1312,1530,877,877,877,877,43.88410596,46,26,52,187.3863387,217.0625,61.608,308.332
resnet,61995,1646008144,c004,6,c004-6,c004-6-1,1,4.32525,200.225761,2058,66526.63287,185.717013,207.483746,112.397187,96.150532,3675.477411,1508.926078,1530,1312,1530,877,877,877,877,53.5474846,55,33,63,174.0885993,169.002,63.564,299.121
resnet,103433,1646206435,c002,1,c002-1,c002-1-0,0,11.879527,203.201175,0,0,181.748708,216.4983672,112.3692524,96.112028,4106.604635,1513.172213,1530,1312,1530,877,877,877,877,47.13768499,48,30,55,166.4987561,158.288,59.164,288.456
resnet,55530,1646128372,c002,11,c002-11,c002-11-2,2,7.660095,180.822473,2491,55806.75672,163.025596,172.7249691,112.3684584,95.80534697,3206.809286,1510.718101,1530,1312,1530,877,877,877,877,50.58142984,52,34,57,185.3548321,210.036,65.686,295.559
resnet,145560,1646022435,c005,12,c005-12,c005-12-1,1,5.465012,157.799083,1884,33185.01297,142.079538,149.1605438,112.3626381,96.72830254,3477.593109,1484.854701,1507,1312,1530,877,877,877,877,65.90989806,68,43,80,212.1764456,257.768,68.409,322.817
resnet,66681,1646126479,c008,7,c008-7,c008-7-1,1,5.929189,173.898745,0,0,157.848256,171.9901829,112.3573594,96.09430283,3801.813886,1509.142857,1530,1312,1530,877,877,877,877,58.63669391,61,36,73,196.5689346,235.748,65.031,311.652
resnet,33863,1646009356,c004,5,c004-5,c004-5-2,2,6.529706,177.195345,2464,52093.14456,160.548265,178.556365,112.3456694,95.83235532,3638.722092,1510.168746,1530,1312,1530,877,877,877,877,47.20053476,49,27,57,181.2331622,210.749,60.67,298.742
resnet,71509,1646020969,c002,9,c002-9,c002-9-2,2,11.192091,190.579919,0,0,170.299072,200.4769241,112.3446181,96.69551509,3729.347913,1506.700908,1530,1312,1530,877,877,877,877,50.73439274,52,32,58,184.8475519,201.071,66.621,309.983
resnet,10306,1646127609,c006,12,c006-12,c006-12-0,0,4.808983,181.467009,0,0,166.679327,190.4101044,112.3036985,95.23460001,3987.776107,1509.613636,1530,1312,1530,877,877,877,877,60.83863636,63,40,72,188.2741977,208.422,65.031,313.735
resnet,79499,1646126464,c002,4,c002-4,c002-4-3,3,8.539857,156.217539,1771,21049.351,137.706397,144.1194456,112.2930314,97.01357898,3259.079693,1507.299033,1530,1312,1530,877,877,877,877,52.02486188,54,31,63,194.1089586,235.904,60.67,290.484
resnet,102048,1646008825,c007,6,c007-6,c007-6-0,0,15.946371,182.689166,2219,40462.55584,157.115482,180.563711,112.2859791,96.38498724,3595.35794,1504.241276,1530,1312,1530,877,877,877,877,45.48328974,48,29,53,175.5837592,195.9045,62.097,292.334
resnet,79496,1646126464,c002,4,c002-4,c002-4-0,0,8.530302,156.216636,0,0,137.706397,145.6939357,112.2365785,96.68153711,4792.675397,1489.935994,1515,1312,1530,877,877,877,877,55.06916724,57,31,70,213.5863307,257.865,66.052,323.632
resnet,149198,1646007739,c003,7,c003-7,c003-7-0,0,11.952853,178.934417,0,0,158.84359,176.0562351,112.2169681,96.6643095,4233.519651,1506.558279,1530,1312,1530,877,877,877,877,47.59069354,49,30,56,188.9337232,217.9785,65.074,308.536
resnet,94553,1646008131,c005,10,c005-10,c005-10-1,1,5.616204,183.062835,0,0,167.310358,193.6190858,112.1877804,96.69309109,3452.390328,1512.76494,1530,1312,1530,877,877,877,877,57.07171315,59,38,67,182.0138162,200.164,65.154,297.788
resnet,32304,1646006583,c005,3,c005-3,c005-3-1,1,4.879785,154.152526,0,0,140.670424,147.2318984,112.1848598,96.59831971,5293.072015,1513.416894,1530,1312,1530,877,877,877,877,51.5630109,54,31,62,200.4707926,243.61,62.586,300.289
resnet,51358,1646008439,c006,1,c006-1,c006-1-3,3,4.719689,171.314206,0,0,156.150956,175.2398463,112.1585902,96.05168086,3201.433899,1510.8271,1530,1312,1530,877,877,877,877,52.05334151,55,30,63,193.541657,232.9715,62.415,309.021
resnet,76815,1646125274,c008,12,c008-12,c008-12-2,2,13.426585,167.706302,2450,36819.78944,146.1106,154.7346893,112.1520363,96.76954895,4120.724551,1500.262712,1530,1312,1530,877,877,877,877,53.63860435,55,38,63,192.7252897,231.343,67.599,300.212
resnet,91822,1646006953,c005,10,c005-10,c005-10-2,2,5.475316,144.439771,2049,19182.38905,130.963343,134.6533379,112.1457703,97.80168533,4234.386578,1482.353756,1492,1312,1530,877,877,877,877,55.51587012,59,35,65,221.624541,262.656,65.074,326
resnet,10307,1646127609,c006,12,c006-12,c006-12-1,1,4.792451,181.47245,0,0,166.679327,177.3196936,112.1453645,95.750615,3999.806017,1492.961692,1507,1312,1530,877,877,877,877,67.73119817,70,44,79,198.3588264,227.335,66.943,328.209
resnet,61843,1646007632,c008,1,c008-1,c008-1-3,3,4.552897,206.90851,0,0,192.306967,220.9912953,112.142235,95.571265,3177.549726,1514.829712,1530,1312,1530,877,877,877,877,58.11619096,60,31,75,179.6545483,165.1475,65.197,310.113
resnet,98916,1646021991,c003,10,c003-10,c003-10-0,0,16.442081,201.615051,2101,41399.78524,174.760609,205.4259706,112.1319535,96.47911601,3383.35083,1504.560565,1530,1312,1530,877,877,877,877,49.31155378,51,32,59,171.7194003,167.431,62.057,295.914
resnet,15841,1646023697,c005,5,c005-5,c005-5-0,0,14.014629,179.890746,2122,38836.32972,155.478813,170.0261682,112.1214349,95.98762775,3719.648982,1500.373144,1522,1312,1530,877,877,877,877,46.36235869,49,28,54,193.2749643,227.0735,62.627,316.089
resnet,91821,1646006953,c005,10,c005-10,c005-10-1,1,5.46621,144.439943,1643,14939.41337,130.963343,135.090082,112.1130064,97.20491618,3996.277042,1501.884089,1530,1312,1530,877,877,877,877,56.32721382,59,38,66,206.5182736,247.854,65.154,299.53
resnet,33711,1646214464,c002,4,c002-4,c002-4-1,1,8.986789,179.463496,1543,35233.18658,160.486375,180.2233267,112.104668,95.59223591,3745.352288,1512.337725,1530,1312,1530,877,877,877,877,51.6867902,54,32,61,187.210859,219.904,61.568,304.253
resnet,16434,1646127428,c002,2,c002-2,c002-2-2,2,8.739961,169.449846,0,0,150.834766,169.2160915,112.0947485,97.32279414,4916.161317,1508.172932,1530,1312,1530,877,877,877,877,44.48198057,47,26,53,192.6503682,229.278,62.586,312.489
resnet,12759,1646087107,c003,8,c003-8,c003-8-1,1,4.907202,191.185265,1642,54697.96252,176.285074,195.3129844,112.0510399,95.96452862,3806.043632,1509.7579,1530,1312,1530,877,877,877,877,54.18457005,55,32,69,180.2606528,185.562,65.197,304.292
resnet,111853,1646210037,c002,1,c002-1,c002-1-2,2,11.214884,190.838137,2404,43791.04693,169.328366,195.9513115,112.0265424,96.9508728,3721.957928,1514.87191,1530,1312,1530,877,877,877,877,45.8631019,47,29,53,169.4641058,179.4145,59.692,282.339
resnet,22917,1646008915,c002,12,c002-12,c002-12-3,3,6.871222,161.401735,1,2.149955,144.051647,154.1414501,112.0049767,96.90260142,5881.758057,1485.731275,1507,1020,1530,877,877,877,877,69.23653088,73,41,83,210.4129063,253.414,65.563,319.694
resnet,56440,1646005754,c004,6,c004-6,c004-6-1,1,4.551377,197.55507,1662,41378.5592,184.235395,221.2651817,112.004533,96.116511,3647.488218,1514.359791,1530,1312,1530,877,877,877,877,53.55575868,55,33,64,175.8870987,175.8785,62.138,299.031
resnet,10291,1646021374,c005,5,c005-5,c005-5-1,1,13.356216,183.488027,0,0,160.653645,174.4576947,111.997335,96.47139115,3460.693706,1508.085106,1530,1312,1530,877,877,877,877,52.31549869,55,32,61,186.0511719,217.42,62.627,307.566
resnet,57479,1646069993,c004,1,c004-1,c004-1-0,0,14.201578,214.760125,0,0,190.394707,222.0464477,111.9501542,95.49768083,3472.946096,1505.495744,1530,1312,1530,877,877,877,877,49.50575275,51,29,62,171.650465,141.3165,66.577,308.047
resnet,4568,1646006690,c004,4,c004-4,c004-4-3,3,4.792215,180.930688,0,0,165.916204,176.2062047,111.9451746,96.3595435,3763.201781,1515.241657,1530,1312,1530,877,877,877,877,50.1527618,51,30,62,185.5271154,207.357,65.729,305.664
resnet,26938,1646128849,c002,1,c002-1,c002-1-1,1,9.832685,185.106887,1468,37699.607,165.561826,193.7480593,111.9311529,95.28921405,3538.271183,1501.639229,1522,1312,1530,877,877,877,877,54.67221249,57,32,66,195.1278975,226.7555,65.031,317.608
resnet,148436,1646006677,c009,4,c009-4,c009-4-0,0,8.129745,178.115836,2154,32379.40484,152.209689,170.8737662,111.9173393,96.82498872,3465.001009,1507.765448,1530,1312,1530,877,877,877,877,45.98898332,48,29,54,185.2470799,221.02,62.057,294.273
resnet,151965,1646008920,c003,7,c003-7,c003-7-3,3,12.57001,186.478222,1802,31738.18423,164.224867,187.3844696,111.9062454,96.7650041,3930.589497,1506.593132,1530,1312,1530,877,877,877,877,53.10826375,55,32,66,183.5740585,205.043,61.2,305.424
resnet,150348,1646006215,c007,5,c007-5,c007-5-3,3,17.399245,208.700111,1630,58054.88297,181.710595,206.9824587,111.9043902,96.19989991,3805.967629,1513.02256,1530,1312,1530,877,877,877,877,52.43564605,54,32,65,168.7138457,148.279,62.709,301.58
resnet,51357,1646008439,c006,1,c006-1,c006-1-2,2,4.711349,171.310864,0,0,156.150956,183.2193551,111.901094,97.04179084,4021.69582,1514.937118,1530,1312,1530,877,877,877,877,46.98229548,49,28,55,184.7041987,213.913,61.305,298.348
resnet,12761,1646087107,c003,8,c003-8,c003-8-3,3,4.916599,191.157522,1939,62225.04007,176.285074,198.7112921,111.8962243,96.53533995,3121.992849,1511.232884,1530,1312,1530,877,877,877,877,53.58474805,55,33,65,179.8395872,185.319,65.239,310.598
resnet,66803,1646008771,c007,7,c007-7,c007-7-3,3,10.642172,193.877666,0,0,173.325026,206.8453944,111.8591018,96.89220041,4606.861986,1512.68994,1530,1312,1530,877,877,877,877,57.15959485,59,36,67,185.520337,198.095,64.542,310.196
resnet,3241,1646201393,c002,4,c002-4,c002-4-0,0,9.297196,187.301038,0,0,167.600677,191.2981231,111.805345,96.08772397,3504.724102,1497.872925,1522,1312,1530,877,877,877,877,53.27139994,55,32,62,192.8986771,218.537,66.542,324.871
resnet,8852,1646007768,c003,9,c003-9,c003-9-1,1,7.143017,157.020941,0,0,139.612931,151.7573811,111.7852032,96.44889086,4968.838029,1510.348536,1530,1312,1530,877,877,877,877,53.19229458,56,32,65,200.8226096,242.227,61.689,299.408
resnet,42850,1646026810,c007,11,c007-11,c007-11-2,2,11.972744,180.898801,2284,33095.39876,159.193112,180.0015969,111.7643614,97.65742486,3631.565503,1507.74105,1530,1312,1530,877,877,877,877,56.39839572,58,37,67,189.4429168,222.138,62.586,307.644
resnet,127709,1646021321,c005,11,c005-11,c005-11-3,3,7.79022,162.582313,0,0,144.661969,157.4407991,111.7622554,97.09899873,4828.101866,1497.858339,1522,1312,1530,877,877,877,877,68.19156471,73,42,83,207.4510576,250.812,65.563,314.842
resnet,98917,1646021991,c003,10,c003-10,c003-10-1,1,16.426762,201.617863,0,0,174.760609,193.2539679,111.7397931,96.6024748,5140.381878,1513.844071,1530,1312,1530,877,877,877,877,54.01054852,56,35,67,174.9415679,172.185,62.545,307.035
resnet,51533,1646010319,c009,1,c009-1,c009-1-1,1,16.328743,206.119481,1,2.153186,180.26225,219.0841471,111.7377318,95.84928304,5154.707685,1506.768504,1530,1312,1530,877,877,877,877,51.75881743,54,33,61,176.8450939,171.925,64.095,311.314
