,exp,reps,uuid,cabinet,node,ts,device,kern_min_start,kern_max_start,num_kerns,perf,freq,memfreq,temp,pwr
525,pagerank,1,GPU-a8acaa63-8e86-852f-ca71-23e922e44e27,c009,008,1647846157,2,0.700641,66.585735,2000,66151.442266,1530.0,877.0,37.0,86.471
334,pagerank,5,GPU-a8acaa63-8e86-852f-ca71-23e922e44e27,c009,008,1647847257,2,0.77137,66.614801,2000,66110.51175800001,1530.0,877.0,37.0,86.471
727,pagerank,3,GPU-a8acaa63-8e86-852f-ca71-23e922e44e27,c009,008,1647846706,2,0.791738,66.826463,2000,66303.908249,1530.0,877.0,37.0,86.471
860,pagerank,2,GPU-a8acaa63-8e86-852f-ca71-23e922e44e27,c009,008,1647846432,2,0.752065,66.579928,2000,66099.203416,1530.0,877.0,37.0,86.471
808,pagerank,4,GPU-a8acaa63-8e86-852f-ca71-23e922e44e27,c009,008,1647846983,2,0.761168,66.631989,2000,66147.529186,1530.0,877.0,37.0,86.471
566,pagerank,5,GPU-aaae46f1-77f6-95e0-1b15-9840332d38d7,c002,006,1647908912,0,0.812989,64.743854,2000,64185.299988,1530.0,877.0,31.0,78.072
852,pagerank,2,GPU-aaae46f1-77f6-95e0-1b15-9840332d38d7,c002,006,1647908087,0,0.949292,64.831143,2000,64146.1829,1530.0,877.0,32.0,78.519
367,pagerank,4,GPU-aaae46f1-77f6-95e0-1b15-9840332d38d7,c002,006,1647908637,0,0.794264,64.745392,2000,64215.341193,1530.0,877.0,31.0,78.519
793,pagerank,3,GPU-aaae46f1-77f6-95e0-1b15-9840332d38d7,c002,006,1647908362,0,0.810422,64.715121,2000,64170.156409999996,1530.0,877.0,31.0,78.519
395,pagerank,1,GPU-aaae46f1-77f6-95e0-1b15-9840332d38d7,c002,006,1647907811,0,0.927938,64.824291,2000,64136.767427,1530.0,877.0,34.0,79.067
265,pagerank,3,GPU-aae2f938-6576-1067-0d93-eccc06680536,c007,009,1647845652,0,1.287227,67.040195,2000,66028.78195799999,1530.0,877.0,41.0,81.656
853,pagerank,5,GPU-aae2f938-6576-1067-0d93-eccc06680536,c007,009,1647846301,0,0.93311,66.790409,2000,66124.471252,1530.0,877.0,41.0,81.656
684,pagerank,4,GPU-aae2f938-6576-1067-0d93-eccc06680536,c007,009,1647845931,0,0.959973,66.653757,2000,65965.333383,1312.0,877.0,40.0,63.651
520,pagerank,1,GPU-aae2f938-6576-1067-0d93-eccc06680536,c007,009,1647845094,0,0.969886,66.752592,2000,66028.47279500001,1530.0,877.0,40.0,81.167
460,pagerank,2,GPU-aae2f938-6576-1067-0d93-eccc06680536,c007,009,1647845374,0,0.942465,66.672248,2000,66000.798016,1530.0,877.0,40.0,81.645
764,pagerank,5,GPU-abbe5570-90e0-6636-2a6d-d15aab32d186,c005,003,1647857327,3,0.769482,66.540406,2000,66026.785387,1530.0,877.0,34.0,80.663
718,pagerank,1,GPU-abbe5570-90e0-6636-2a6d-d15aab32d186,c005,003,1647856212,3,0.861323,66.634608,2000,66044.647905,1530.0,877.0,34.0,80.663
682,pagerank,3,GPU-abbe5570-90e0-6636-2a6d-d15aab32d186,c005,003,1647856769,3,0.799173,66.561709,2000,66038.486455,1530.0,877.0,34.0,80.663
64,pagerank,2,GPU-abbe5570-90e0-6636-2a6d-d15aab32d186,c005,003,1647856491,3,0.813507,66.629,2000,66080.744064,1530.0,877.0,34.0,80.165
533,pagerank,4,GPU-abbe5570-90e0-6636-2a6d-d15aab32d186,c005,003,1647857048,3,0.806145,66.575813,2000,66041.961293,1530.0,877.0,34.0,80.663
101,pagerank,1,GPU-ac8d2879-06bb-e475-3c27-fbbbd1c0e879,c008,004,1647852312,0,0.892291,66.654793,2000,66035.403027,1530.0,877.0,32.0,81.22
711,pagerank,3,GPU-ac8d2879-06bb-e475-3c27-fbbbd1c0e879,c008,004,1647852869,0,0.771364,66.516209,2000,66011.774653,1530.0,877.0,31.0,80.848
872,pagerank,2,GPU-ac8d2879-06bb-e475-3c27-fbbbd1c0e879,c008,004,1647852591,0,0.771123,66.587057,2000,66083.396007,1530.0,877.0,31.0,80.889
705,pagerank,4,GPU-ac8d2879-06bb-e475-3c27-fbbbd1c0e879,c008,004,1647853318,0,0.771991,66.645143,2000,66145.67567899999,1530.0,877.0,31.0,80.889
164,pagerank,5,GPU-ac8d2879-06bb-e475-3c27-fbbbd1c0e879,c008,004,1647853596,0,0.963241,66.720983,2000,66024.571662,1530.0,877.0,31.0,80.889
148,pagerank,4,GPU-add10b34-673d-c00d-29b4-27919e227cc4,c007,004,1648052903,0,0.755133,66.583566,2000,66097.115682,1530.0,877.0,30.0,80.801
531,pagerank,2,GPU-add10b34-673d-c00d-29b4-27919e227cc4,c007,004,1648052346,0,0.873888,66.718643,2000,66114.28259799999,1530.0,877.0,30.0,80.801
413,pagerank,1,GPU-add10b34-673d-c00d-29b4-27919e227cc4,c007,004,1648052066,0,0.871766,66.756885,2000,66160.497836,1530.0,877.0,30.0,80.801
286,pagerank,5,GPU-add10b34-673d-c00d-29b4-27919e227cc4,c007,004,1648053181,0,0.744709,66.62406,2000,66136.255275,1530.0,877.0,30.0,80.801
16,pagerank,3,GPU-add10b34-673d-c00d-29b4-27919e227cc4,c007,004,1648052624,0,0.761392,66.671468,2000,66177.369528,1530.0,877.0,30.0,80.801
490,pagerank,5,GPU-ae59d524-f8ad-258b-2317-82f56863d8ea,c004,010,1647930447,3,0.860522,64.776375,2000,64187.62042399999,1530.0,877.0,44.0,83.489
463,pagerank,2,GPU-ae59d524-f8ad-258b-2317-82f56863d8ea,c004,010,1647929616,3,0.772271,64.635533,2000,64126.01321700001,1530.0,877.0,44.0,83.612
393,pagerank,3,GPU-ae59d524-f8ad-258b-2317-82f56863d8ea,c004,010,1647929893,3,0.784659,64.671065,2000,64146.900707,1530.0,877.0,44.0,83.661
498,pagerank,4,GPU-ae59d524-f8ad-258b-2317-82f56863d8ea,c004,010,1647930170,3,0.791903,64.633016,2000,64101.299646,1530.0,877.0,44.0,83.557
595,pagerank,1,GPU-ae59d524-f8ad-258b-2317-82f56863d8ea,c004,010,1647929339,3,0.808073,64.721019,2000,64182.843403000006,1530.0,877.0,44.0,83.612
354,pagerank,2,GPU-afcf1d6d-87c8-cb24-3004-de542d607093,c005,007,1647898661,2,0.802425,66.724944,2000,66188.170533,1530.0,877.0,31.0,79.211
608,pagerank,1,GPU-afcf1d6d-87c8-cb24-3004-de542d607093,c005,007,1647898383,2,0.90359,66.656886,2000,66019.611184,1530.0,877.0,30.0,79.211
258,pagerank,5,GPU-afcf1d6d-87c8-cb24-3004-de542d607093,c005,007,1647899494,2,1.037811,66.801839,2000,66020.28847900001,1530.0,877.0,31.0,78.233
240,pagerank,4,GPU-afcf1d6d-87c8-cb24-3004-de542d607093,c005,007,1647899217,2,0.852127,66.709479,2000,66130.799779,1530.0,877.0,31.0,79.211
26,pagerank,3,GPU-afcf1d6d-87c8-cb24-3004-de542d607093,c005,007,1647898938,2,0.830838,66.633344,2000,66070.173236,1530.0,877.0,31.0,78.284
112,pagerank,5,GPU-b178aba3-3f4d-78c2-c666-aa3fb1cc43d1,c008,005,1648048876,3,1.001619,66.705681,2000,65959.54502,1530.0,877.0,41.0,85.746
870,pagerank,1,GPU-b178aba3-3f4d-78c2-c666-aa3fb1cc43d1,c008,005,1648047755,3,0.885031,66.77368,2000,66158.788343,1530.0,877.0,41.0,85.656
57,pagerank,2,GPU-b178aba3-3f4d-78c2-c666-aa3fb1cc43d1,c008,005,1648048035,3,0.934715,66.70441,2000,66039.76574999999,1530.0,877.0,41.0,85.712
797,pagerank,4,GPU-b178aba3-3f4d-78c2-c666-aa3fb1cc43d1,c008,005,1648048596,3,0.904283,66.644829,2000,66015.418075,1530.0,877.0,41.0,85.712
171,pagerank,3,GPU-b178aba3-3f4d-78c2-c666-aa3fb1cc43d1,c008,005,1648048316,3,0.9132,66.689381,2000,66042.077843,1530.0,877.0,40.0,85.712
825,pagerank,4,GPU-b3fc3d38-01eb-05b0-aae0-8745654d3761,c005,006,1647898837,3,0.758432,66.556146,2000,66073.947722,1530.0,877.0,33.0,80.559
492,pagerank,5,GPU-b3fc3d38-01eb-05b0-aae0-8745654d3761,c005,006,1647899114,3,0.745594,66.536914,2000,66065.73986100001,1530.0,877.0,33.0,80.559
568,pagerank,2,GPU-b3fc3d38-01eb-05b0-aae0-8745654d3761,c005,006,1647898285,3,0.729692,66.511251,2000,66052.65190200001,1530.0,877.0,33.0,80.559
665,pagerank,3,GPU-b3fc3d38-01eb-05b0-aae0-8745654d3761,c005,006,1647898561,3,0.747898,66.780743,2000,66288.853832,1530.0,877.0,33.0,80.559
546,pagerank,1,GPU-b3fc3d38-01eb-05b0-aae0-8745654d3761,c005,006,1647898008,3,0.76361,66.549522,2000,66060.54740899999,1530.0,877.0,33.0,80.559
756,pagerank,1,GPU-b3fc68e5-25d0-8406-47ed-49613e4a207b,c002,004,1648047705,3,0.799554,64.682684,2000,64145.511138,1530.0,877.0,33.0,77.078
754,pagerank,5,GPU-b3fc68e5-25d0-8406-47ed-49613e4a207b,c002,004,1648048805,3,0.790283,64.683311,2000,64155.493431999996,1530.0,877.0,33.0,77.575
790,pagerank,2,GPU-b3fc68e5-25d0-8406-47ed-49613e4a207b,c002,004,1648047980,3,0.810455,64.687676,2000,64146.78039,1530.0,877.0,33.0,77.575
8,pagerank,4,GPU-b3fc68e5-25d0-8406-47ed-49613e4a207b,c002,004,1648048530,3,0.78474,64.837454,2000,64322.579028,1530.0,877.0,33.0,77.575
380,pagerank,3,GPU-b3fc68e5-25d0-8406-47ed-49613e4a207b,c002,004,1648048255,3,0.793044,64.639663,2000,64117.368852,1530.0,877.0,33.0,77.575
353,pagerank,5,GPU-b4b30b0e-8eb1-2c2c-ec47-b5d64ca4aa86,c009,012,1647875301,0,0.860717,66.723667,2000,66132.910347,1530.0,877.0,39.0,82.548
251,pagerank,4,GPU-b4b30b0e-8eb1-2c2c-ec47-b5d64ca4aa86,c009,012,1647875023,0,0.876034,66.790084,2000,66187.775068,1530.0,877.0,39.0,82.548
647,pagerank,1,GPU-b4b30b0e-8eb1-2c2c-ec47-b5d64ca4aa86,c009,012,1647874188,0,0.975316,66.839976,2000,66136.050651,1530.0,877.0,39.0,82.548
341,pagerank,2,GPU-b4b30b0e-8eb1-2c2c-ec47-b5d64ca4aa86,c009,012,1647874468,0,0.838876,66.78948,2000,66217.580922,1530.0,877.0,39.0,82.548
653,pagerank,3,GPU-b4b30b0e-8eb1-2c2c-ec47-b5d64ca4aa86,c009,012,1647874746,0,0.856088,66.803507,2000,66221.67293999999,1530.0,877.0,40.0,82.634
186,pagerank,3,GPU-b8139907-0b82-429b-1122-7ed4c68f81ce,c009,005,1647845700,1,0.811873,64.776171,2000,64232.052498000005,1530.0,877.0,38.0,82.051
51,pagerank,2,GPU-b8139907-0b82-429b-1122-7ed4c68f81ce,c009,005,1647845422,1,1.16582,65.197966,2000,64300.770467,1530.0,877.0,37.0,82.051
447,pagerank,5,GPU-b8139907-0b82-429b-1122-7ed4c68f81ce,c009,005,1647846302,1,0.81734,64.800944,2000,64247.192841,1530.0,877.0,37.0,82.051
1,pagerank,4,GPU-b8139907-0b82-429b-1122-7ed4c68f81ce,c009,005,1647845978,1,0.844874,64.64381,2000,64057.472921,1530.0,877.0,38.0,81.553
381,pagerank,1,GPU-b8139907-0b82-429b-1122-7ed4c68f81ce,c009,005,1647845144,1,0.82591,64.813532,2000,64253.054101,1530.0,877.0,37.0,82.051
151,pagerank,2,GPU-b8e4b2cf-6760-861d-7aa0-049bde49de9c,c005,003,1647856421,2,0.793242,66.580981,2000,66061.85739,1530.0,877.0,29.0,78.57
154,pagerank,4,GPU-b8e4b2cf-6760-861d-7aa0-049bde49de9c,c005,003,1647856978,2,0.805266,66.594282,2000,66057.95296,1530.0,877.0,29.0,78.57
368,pagerank,1,GPU-b8e4b2cf-6760-861d-7aa0-049bde49de9c,c005,003,1647856142,2,0.819557,66.566584,2000,66019.00800200002,1530.0,877.0,29.0,78.57
589,pagerank,5,GPU-b8e4b2cf-6760-861d-7aa0-049bde49de9c,c005,003,1647857257,2,0.803186,66.552047,2000,66022.59982599999,1530.0,877.0,29.0,78.57
66,pagerank,3,GPU-b8e4b2cf-6760-861d-7aa0-049bde49de9c,c005,003,1647856700,2,0.809329,66.556138,2000,66016.800235,1530.0,877.0,29.0,78.57
826,pagerank,1,GPU-ba8142c1-4b76-aa7b-c188-f66f78f0e846,c007,006,1647898008,3,0.747551,66.515088,2000,66038.12805099999,1530.0,877.0,38.0,85.568
750,pagerank,2,GPU-ba8142c1-4b76-aa7b-c188-f66f78f0e846,c007,006,1647898294,3,0.757839,66.533393,2000,66043.13810899999,1530.0,877.0,38.0,85.747
807,pagerank,4,GPU-ba8142c1-4b76-aa7b-c188-f66f78f0e846,c007,006,1647898850,3,0.748237,66.568244,2000,66086.29000000001,1530.0,877.0,38.0,85.974
818,pagerank,3,GPU-ba8142c1-4b76-aa7b-c188-f66f78f0e846,c007,006,1647898572,3,0.771707,66.479542,2000,65983.951752,1530.0,877.0,38.0,85.974
54,pagerank,5,GPU-ba8142c1-4b76-aa7b-c188-f66f78f0e846,c007,006,1647899127,3,0.742003,66.423288,2000,65954.04773399999,1530.0,877.0,37.0,85.974
680,pagerank,4,GPU-bc412fc9-a04d-392e-2f8e-87d2f3ee13c3,c003,005,1647890347,1,0.830605,66.74459,2000,66186.920718,1530.0,877.0,28.0,79.77
162,pagerank,5,GPU-bc412fc9-a04d-392e-2f8e-87d2f3ee13c3,c003,005,1647890627,1,0.825905,66.536606,2000,65981.541522,1530.0,877.0,28.0,79.77
726,pagerank,1,GPU-bc412fc9-a04d-392e-2f8e-87d2f3ee13c3,c003,005,1647889184,1,1.101383,66.860107,2000,66027.750509,1312.0,877.0,27.0,62.994
662,pagerank,2,GPU-bc412fc9-a04d-392e-2f8e-87d2f3ee13c3,c003,005,1647889636,1,0.936041,66.692714,2000,66032.337427,1312.0,877.0,26.0,62.912
259,pagerank,3,GPU-bc412fc9-a04d-392e-2f8e-87d2f3ee13c3,c003,005,1647890066,1,0.831325,66.678836,2000,66116.85677,1530.0,877.0,28.0,79.77
810,pagerank,1,GPU-bf3a9f11-35cc-bbf1-c336-801aeac56b84,c008,005,1648047544,0,0.981678,66.749995,2000,66036.057416,1530.0,877.0,32.0,80.01
697,pagerank,4,GPU-bf3a9f11-35cc-bbf1-c336-801aeac56b84,c008,005,1648048386,0,0.911132,66.715057,2000,66076.20660599999,1530.0,877.0,32.0,80.01
210,pagerank,3,GPU-bf3a9f11-35cc-bbf1-c336-801aeac56b84,c008,005,1648048105,0,0.879105,66.654733,2000,66042.826765,1530.0,877.0,32.0,80.062
436,pagerank,2,GPU-bf3a9f11-35cc-bbf1-c336-801aeac56b84,c008,005,1648047825,0,1.071872,66.772132,2000,65965.052689,1530.0,877.0,32.0,80.01
700,pagerank,5,GPU-bf3a9f11-35cc-bbf1-c336-801aeac56b84,c008,005,1648048666,0,1.084174,66.797349,2000,65984.50262300001,1530.0,877.0,32.0,80.01
316,pagerank,5,GPU-c18d26f0-1aab-cc8a-68ee-fb63e0b39cfc,c002,002,1648046591,2,0.717739,66.473367,2000,66024.30912399999,1530.0,877.0,28.0,79.909
345,pagerank,2,GPU-c18d26f0-1aab-cc8a-68ee-fb63e0b39cfc,c002,002,1648045762,2,0.768692,66.52284,2000,66024.10332600001,1530.0,877.0,28.0,79.856
676,pagerank,1,GPU-c18d26f0-1aab-cc8a-68ee-fb63e0b39cfc,c002,002,1648045485,2,0.749504,66.477126,2000,65987.528728,1530.0,877.0,28.0,79.7
459,pagerank,3,GPU-c18d26f0-1aab-cc8a-68ee-fb63e0b39cfc,c002,002,1648046038,2,0.76589,66.480958,2000,65985.51233499999,1530.0,877.0,28.0,79.937
417,pagerank,4,GPU-c18d26f0-1aab-cc8a-68ee-fb63e0b39cfc,c002,002,1648046314,2,0.779492,66.718344,2000,66195.825977,1530.0,877.0,28.0,79.729
58,pagerank,2,GPU-c473a20a-3dc2-2ac2-4c03-54ec2ed7e845,c008,005,1648047895,1,0.993828,66.849805,2000,66132.44501299999,1530.0,877.0,37.0,87.589
230,pagerank,3,GPU-c473a20a-3dc2-2ac2-4c03-54ec2ed7e845,c008,005,1648048175,1,0.88965,66.644513,2000,66022.06517,1530.0,877.0,37.0,87.589
123,pagerank,5,GPU-c473a20a-3dc2-2ac2-4c03-54ec2ed7e845,c008,005,1648048736,1,0.90575,66.67337,2000,66034.776343,1530.0,877.0,37.0,87.589
516,pagerank,4,GPU-c473a20a-3dc2-2ac2-4c03-54ec2ed7e845,c008,005,1648048456,1,1.169192,67.013017,2000,66115.456726,1530.0,877.0,37.0,87.632
69,pagerank,1,GPU-c473a20a-3dc2-2ac2-4c03-54ec2ed7e845,c008,005,1648047614,1,1.178148,67.005019,2000,66094.698793,1530.0,877.0,37.0,87.589
250,pagerank,2,GPU-c4cc71d1-3a76-8dae-ed02-338c103bd8b0,c009,006,1647973981,1,0.977317,66.881762,2000,66180.99184100001,1530.0,877.0,37.0,79.513
614,pagerank,4,GPU-c4cc71d1-3a76-8dae-ed02-338c103bd8b0,c009,006,1647974541,1,0.847916,66.724652,2000,66147.17144800001,1530.0,877.0,36.0,79.513
273,pagerank,1,GPU-c4cc71d1-3a76-8dae-ed02-338c103bd8b0,c009,006,1647973702,1,0.845937,66.655798,2000,66077.107326,1530.0,877.0,37.0,79.564
819,pagerank,5,GPU-c4cc71d1-3a76-8dae-ed02-338c103bd8b0,c009,006,1647974820,1,0.84729,66.658016,2000,66084.10201199999,1530.0,877.0,37.0,79.513
386,pagerank,3,GPU-c4cc71d1-3a76-8dae-ed02-338c103bd8b0,c009,006,1647974261,1,0.857619,66.778251,2000,66195.65682999999,1530.0,877.0,37.0,79.513
627,pagerank,3,GPU-c6e2f937-5535-4eec-7bd8-62d25631f33b,c007,002,1648047168,3,0.827329,66.596746,2000,66038.195779,1530.0,877.0,31.0,82.145
128,pagerank,2,GPU-c6e2f937-5535-4eec-7bd8-62d25631f33b,c007,002,1648046892,3,0.838772,66.57321,2000,66003.132873,1530.0,877.0,31.0,82.145
555,pagerank,4,GPU-c6e2f937-5535-4eec-7bd8-62d25631f33b,c007,002,1648047446,3,0.804933,66.653177,2000,66104.758025,1530.0,877.0,31.0,82.199
12,pagerank,5,GPU-c6e2f937-5535-4eec-7bd8-62d25631f33b,c007,002,1648047723,3,0.824806,66.596799,2000,66048.33053499999,1530.0,877.0,31.0,82.992
108,pagerank,1,GPU-c6e2f937-5535-4eec-7bd8-62d25631f33b,c007,002,1648046613,3,0.815226,66.510251,2000,65964.569219,1530.0,877.0,31.0,81.998
307,pagerank,4,GPU-c7101c62-d9b4-3fa9-b484-af10e25cac12,c007,011,1648071903,3,0.91686,66.705162,2000,66044.264153,1530.0,877.0,46.0,83.123
306,pagerank,3,GPU-c7101c62-d9b4-3fa9-b484-af10e25cac12,c007,011,1648071623,3,0.915113,66.716744,2000,66071.31305599998,1530.0,877.0,46.0,84.046
181,pagerank,1,GPU-c7101c62-d9b4-3fa9-b484-af10e25cac12,c007,011,1648071062,3,0.918564,66.729586,2000,66075.512827,1530.0,877.0,45.0,82.634
4,pagerank,5,GPU-c7101c62-d9b4-3fa9-b484-af10e25cac12,c007,011,1648072183,3,0.924498,66.702796,2000,66046.76878800002,1530.0,877.0,46.0,84.046
759,pagerank,2,GPU-c7101c62-d9b4-3fa9-b484-af10e25cac12,c007,011,1648071343,3,0.919449,66.682944,2000,66019.17535599999,1530.0,877.0,46.0,82.992
37,pagerank,2,GPU-c7a58633-0ea7-1ca0-e7e3-b4fa1eeb8224,c002,002,1648045694,1,0.871661,64.741158,2000,64137.015994,1530.0,877.0,34.0,80.625
399,pagerank,4,GPU-c7a58633-0ea7-1ca0-e7e3-b4fa1eeb8224,c002,002,1648046247,1,0.753171,64.657539,2000,64166.759982999996,1530.0,877.0,34.0,80.625
801,pagerank,3,GPU-c7a58633-0ea7-1ca0-e7e3-b4fa1eeb8224,c002,002,1648045971,1,0.761997,64.790348,2000,64289.39416699999,1530.0,877.0,34.0,80.625
823,pagerank,5,GPU-c7a58633-0ea7-1ca0-e7e3-b4fa1eeb8224,c002,002,1648046524,1,0.77143,64.657359,2000,64155.838695,1530.0,877.0,34.0,80.625
33,pagerank,1,GPU-c7a58633-0ea7-1ca0-e7e3-b4fa1eeb8224,c002,002,1648045418,1,0.766875,64.591891,2000,64089.235898,1530.0,877.0,34.0,80.5795
629,pagerank,1,GPU-c800a7cb-969d-9735-8a94-87cc915127ce,c008,002,1648046471,1,0.780137,66.632324,2000,66117.093863,1530.0,877.0,32.0,83.117
626,pagerank,5,GPU-c800a7cb-969d-9735-8a94-87cc915127ce,c008,002,1648047579,1,0.813749,66.668055,2000,66124.018537,1530.0,877.0,32.0,83.117
318,pagerank,3,GPU-c800a7cb-969d-9735-8a94-87cc915127ce,c008,002,1648047025,1,0.792405,66.526138,2000,66000.01204,1530.0,877.0,32.0,83.17
504,pagerank,4,GPU-c800a7cb-969d-9735-8a94-87cc915127ce,c008,002,1648047302,1,0.7797,66.465876,2000,65956.07362800001,1530.0,877.0,32.0,83.117
621,pagerank,2,GPU-c800a7cb-969d-9735-8a94-87cc915127ce,c008,002,1648046748,1,0.929264,66.682095,2000,66018.244656,1530.0,877.0,32.0,83.117
219,pagerank,2,GPU-c84c62da-66a2-a9b0-0ed1-4135357c1ca5,c009,003,1648046825,2,0.859432,66.685706,2000,66098.07566100001,1530.0,877.0,30.0,78.695
768,pagerank,5,GPU-c84c62da-66a2-a9b0-0ed1-4135357c1ca5,c009,003,1648047665,2,0.854739,66.697893,2000,66116.215436,1530.0,877.0,31.0,79.192
778,pagerank,1,GPU-c84c62da-66a2-a9b0-0ed1-4135357c1ca5,c009,003,1648046545,2,0.86172,66.71688,2000,66128.325761,1530.0,877.0,30.0,78.695
766,pagerank,4,GPU-c84c62da-66a2-a9b0-0ed1-4135357c1ca5,c009,003,1648047385,2,0.884103,66.873393,2000,66256.952304,1530.0,877.0,31.0,79.192
180,pagerank,3,GPU-c84c62da-66a2-a9b0-0ed1-4135357c1ca5,c009,003,1648047105,2,0.85649,66.789549,2000,66204.747251,1530.0,877.0,31.0,79.192
791,pagerank,1,GPU-c87ac6a4-7fa7-cf18-a087-122671010918,c002,005,1648052119,1,0.759432,66.467786,2000,65982.578583,1530.0,877.0,32.0,82.62
848,pagerank,3,GPU-c87ac6a4-7fa7-cf18-a087-122671010918,c002,005,1648052676,1,0.753183,66.505609,2000,66008.790749,1530.0,877.0,32.0,83.117
815,pagerank,4,GPU-c87ac6a4-7fa7-cf18-a087-122671010918,c002,005,1648052954,1,0.722867,66.47548,2000,66008.544036,1530.0,877.0,32.0,83.117
82,pagerank,2,GPU-c87ac6a4-7fa7-cf18-a087-122671010918,c002,005,1648052398,1,0.838612,66.685193,2000,66114.605645,1530.0,877.0,32.0,83.117
202,pagerank,5,GPU-c87ac6a4-7fa7-cf18-a087-122671010918,c002,005,1648053232,1,0.756234,66.512931,2000,66028.520953,1530.0,877.0,32.0,83.117
60,pagerank,4,GPU-cc59c2fd-05c3-6efa-e273-7a3a8a1b4147,c007,011,1648071693,0,0.901128,66.664262,2000,66038.035616,1530.0,877.0,39.0,80.136
787,pagerank,2,GPU-cc59c2fd-05c3-6efa-e273-7a3a8a1b4147,c007,011,1648071132,0,0.908549,66.711548,2000,66074.844533,1530.0,877.0,39.0,80.136
724,pagerank,5,GPU-cc59c2fd-05c3-6efa-e273-7a3a8a1b4147,c007,011,1648071973,0,0.922511,66.715587,2000,66069.374813,1530.0,877.0,39.0,80.136
723,pagerank,1,GPU-cc59c2fd-05c3-6efa-e273-7a3a8a1b4147,c007,011,1648070851,0,0.970669,66.750533,2000,66049.162886,1530.0,877.0,37.0,79.648
878,pagerank,3,GPU-cc59c2fd-05c3-6efa-e273-7a3a8a1b4147,c007,011,1648071413,0,0.916377,66.657908,2000,66008.419444,1530.0,877.0,39.0,80.455
20,pagerank,2,GPU-cdc1eab6-6725-14b5-673e-a37c92bf5f2c,c002,002,1648045625,0,0.9068,66.641585,2000,66003.81736399999,1530.0,877.0,31.0,78.722
616,pagerank,4,GPU-cdc1eab6-6725-14b5-673e-a37c92bf5f2c,c002,002,1648046177,0,0.749488,66.482675,2000,66006.557527,1530.0,877.0,31.0,78.722
220,pagerank,1,GPU-cdc1eab6-6725-14b5-673e-a37c92bf5f2c,c002,002,1648045347,0,0.896153,66.657615,2000,66030.082127,1530.0,877.0,31.0,78.722
835,pagerank,3,GPU-cdc1eab6-6725-14b5-673e-a37c92bf5f2c,c002,002,1648045901,0,0.809943,66.551246,2000,66014.184558,1530.0,877.0,31.0,78.877
619,pagerank,5,GPU-cdc1eab6-6725-14b5-673e-a37c92bf5f2c,c002,002,1648046454,0,0.769626,66.508086,2000,66014.525416,1530.0,877.0,31.0,78.825
147,pagerank,4,GPU-cdeb2f64-49fd-8651-5392-c871a9df0820,c007,003,1648048357,0,0.850356,64.745686,2000,64155.801973,1530.0,877.0,30.0,77.525
398,pagerank,2,GPU-cdeb2f64-49fd-8651-5392-c871a9df0820,c007,003,1648047806,0,0.848726,64.721549,2000,64137.818919,1530.0,877.0,30.0,77.525
564,pagerank,5,GPU-cdeb2f64-49fd-8651-5392-c871a9df0820,c007,003,1648048633,0,0.792892,64.697777,2000,64168.230383,1530.0,877.0,30.0,77.525
408,pagerank,1,GPU-cdeb2f64-49fd-8651-5392-c871a9df0820,c007,003,1648047530,0,0.952605,64.785669,2000,64098.875129,1530.0,877.0,29.0,77.525
3,pagerank,3,GPU-cdeb2f64-49fd-8651-5392-c871a9df0820,c007,003,1648048082,0,0.841137,64.782458,2000,64207.789537000004,1530.0,877.0,30.0,77.525
131,pagerank,4,GPU-d2098dcc-6dc5-2517-bd6f-0b6ca62e4d7e,c002,003,1648047381,2,0.820115,66.584994,2000,66033.179945,1530.0,877.0,31.0,79.067
736,pagerank,3,GPU-d2098dcc-6dc5-2517-bd6f-0b6ca62e4d7e,c002,003,1648047102,2,0.795805,66.650006,2000,66125.144411,1530.0,877.0,31.0,79.067
612,pagerank,2,GPU-d2098dcc-6dc5-2517-bd6f-0b6ca62e4d7e,c002,003,1648046823,2,0.80359,66.57411,2000,66047.48369200001,1530.0,877.0,31.0,79.067
88,pagerank,1,GPU-d2098dcc-6dc5-2517-bd6f-0b6ca62e4d7e,c002,003,1648046544,2,0.788954,66.5445,2000,66026.892863,1530.0,877.0,31.0,79.067
65,pagerank,5,GPU-d2098dcc-6dc5-2517-bd6f-0b6ca62e4d7e,c002,003,1648047659,2,0.769949,66.527737,2000,66026.369145,1530.0,877.0,31.0,79.067
27,pagerank,3,GPU-d21df891-734e-58b8-2140-c16893d7b3ac,c007,005,1647877636,2,0.805528,66.629692,2000,66095.225473,1530.0,877.0,30.0,78.233
74,pagerank,4,GPU-d21df891-734e-58b8-2140-c16893d7b3ac,c007,005,1647877914,2,0.780803,66.592375,2000,66086.421202,1530.0,877.0,31.0,78.519
366,pagerank,5,GPU-d21df891-734e-58b8-2140-c16893d7b3ac,c007,005,1647878193,2,0.811143,66.525881,2000,65991.042676,1530.0,877.0,31.0,78.519
493,pagerank,1,GPU-d21df891-734e-58b8-2140-c16893d7b3ac,c007,005,1647877079,2,0.787948,66.529185,2000,66006.288482,1530.0,877.0,30.0,78.072
479,pagerank,2,GPU-d21df891-734e-58b8-2140-c16893d7b3ac,c007,005,1647877357,2,0.784418,66.788164,2000,66277.036942,1530.0,877.0,31.0,78.519
579,pagerank,5,GPU-d2694ac5-2509-b9c4-72e4-10ea98355f00,c003,005,1647890766,3,0.8344,66.584713,2000,66018.257494,1530.0,877.0,29.0,85.257
