exp,input_size,reps,uuid,cabinet,node,ts,kern,kern_min_start,kern_max_start,num_kerns,perf,freq,memfreq,temp,pwr,dev_id
sgemm,25536,100,GPU-d84f71be-ad97-3d98-133e-cc8818b44c87,-1,-1,1591071922,volta_sgemm_128x32_sliced1x4_nn,290.283335,519.469087,100,2314.895724,1440,877,51,298.152,0
sgemm,25536,100,GPU-8741e02a-785d-6050-9ffb-44e5a698c2a9,-1,-1,1591164563,volta_sgemm_128x32_sliced1x4_nn,290.878994,526.277503,100,2377.841357,1402,877,61,296.501,0
sgemm,25536,100,GPU-d6337747-3cda-0a3c-71bb-132c1a74de32,-1,-1,1589952862,volta_sgemm_128x32_sliced1x4_nn,290.006183,534.416238,100,2469.144612,1342,877,68,296.986,0
sgemm,25536,100,GPU-9817900f-cc97-7039-21ed-eef565801c53,-1,-1,1591213071,volta_sgemm_128x32_sliced1x4_nn,290.43994,525.742942,100,2376.89398,1395,877,62,296.986,0
sgemm,25536,100,GPU-d6337747-3cda-0a3c-71bb-132c1a74de32,-1,-1,1591140782,volta_sgemm_128x32_sliced1x4_nn,290.343039,533.849511,100,2459.836082,1350,877,65,296.501,0
sgemm,25536,100,GPU-74017ec4-d1e1-1750-28f9-c7569470860a,-1,-1,1591152171,volta_sgemm_128x32_sliced1x4_nn,290.475045,530.897289,100,2428.635786,1365,877,49,297.304,0
sgemm,25536,100,GPU-4abb11b4-184a-2262-8f92-c108dcb1be8c,-1,-1,1591118862,volta_sgemm_128x32_sliced1x4_nn,290.092054,532.536121,100,2449.539531,1350,877,65,296.212,0
sgemm,25536,100,GPU-4abb11b4-184a-2262-8f92-c108dcb1be8c,-1,-1,1591164564,volta_sgemm_128x32_sliced1x4_nn,290.571141,532.040277,100,2439.436847,1357,877,62,296.697,0
sgemm,25536,100,GPU-882e21d0-690d-c2b9-d5cb-f196d50b1134,-1,-1,1591118861,volta_sgemm_128x32_sliced1x4_nn,290.390657,526.368189,100,2383.97101,1387,877,63,296.986,0
sgemm,25536,100,GPU-c8ca3f7a-a0e7-4ba8-3029-5f091efc4406,-1,-1,1591152174,volta_sgemm_128x32_sliced1x4_nn,290.476557,534.071883,100,2461.053418,1342,877,72,297.089,0
sgemm,25536,100,GPU-4d23e5bb-8ef5-bc71-7af1-a0c31339879d,-1,-1,1591164563,volta_sgemm_128x32_sliced1x4_nn,290.450736,529.462157,100,2414.350806,1372,877,65,297.47,0
sgemm,25536,100,GPU-f8c167b2-f8c2-433b-0de1-181cab954a5c,-1,-1,1591141458,volta_sgemm_128x32_sliced1x4_nn,291.055517,525.084727,100,2363.996602,1402,877,60,296.893,0
sgemm,25536,100,GPU-56eb4503-d2a8-6ad3-4bbe-b3ad892f95be,-1,-1,1589951691,volta_sgemm_128x32_sliced1x4_nn,290.021822,535.289702,100,2477.821102,1335,877,70,297.758,0
sgemm,25536,100,GPU-e8706e9a-9a65-4dbc-a564-3d0dbce83ad2,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,290.50829,527.911533,100,2397.941663,1387,877,49,296.11,0
sgemm,25536,100,GPU-0ef33d31-44e6-7ce2-2f82-573161a8ae6f,-1,-1,1591072479,volta_sgemm_128x32_sliced1x4_nn,291.147995,532.969428,100,2442.929306,1357,877,64,296.697,0
sgemm,25536,100,GPU-4a2ec113-687a-3766-3c13-59b42a70ca9a,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,294.753674,534.979325,100,2426.46051,1365,877,58,296.593,0
sgemm,25536,100,GPU-e83e370f-2d78-0c98-ebf3-3dfb05c88241,-1,-1,1591213112,volta_sgemm_128x32_sliced1x4_nn,290.477149,538.339555,100,2503.872327,1327,877,59,295.728,0
sgemm,25536,100,GPU-1a9e9e9e-db0c-45a0-d1e0-0286ec1b1ce7,-1,-1,1591071375,volta_sgemm_128x32_sliced1x4_nn,290.281649,528.644336,100,2407.518092,1380,877,51,296.697,0
sgemm,25536,100,GPU-22fa1726-f052-32e6-4d5a-152694b0a3da,-1,-1,1591164559,volta_sgemm_128x32_sliced1x4_nn,290.65192,526.632433,100,2383.984827,1387,877,61,296.623,0
sgemm,25536,100,GPU-0fb88eb3-507f-0fc0-3717-d56d79305a5c,-1,-1,1589952842,volta_sgemm_128x32_sliced1x4_nn,290.089843,527.121957,100,2394.88948,1380,877,72,297.47,0
sgemm,25536,100,GPU-dd590e15-ce4a-e805-7811-0fde7755fc45,-1,-1,1591154719,volta_sgemm_128x32_sliced1x4_nn,290.510981,527.294812,100,2391.875969,1387,877,59,297.592,0
sgemm,25536,100,GPU-02899afa-3f47-50af-f1c1-3df54389d406,-1,-1,1591164563,volta_sgemm_128x32_sliced1x4_nn,290.333856,535.918802,100,2481.392816,1335,877,70,297.378,0
sgemm,25536,100,GPU-5efed572-a323-90eb-8e51-bd26e6744236,-1,-1,1591071375,volta_sgemm_128x32_sliced1x4_nn,292.932722,534.166108,100,2436.983918,1357,877,62,296.986,0
sgemm,25536,100,GPU-6d3a68d3-1bff-8868-db9b-d00434cfddf9,-1,-1,1589952856,volta_sgemm_128x32_sliced1x4_nn,290.425793,532.015509,100,2440.748357,1357,877,65,297.274,0
sgemm,25536,100,GPU-67b93d20-4e02-790f-8a48-a9553211d758,-1,-1,1591154156,volta_sgemm_128x32_sliced1x4_nn,290.265902,530.549451,100,2427.398622,1365,877,69,297.863,0
sgemm,25536,100,GPU-88172df5-745e-4536-295c-a1ff2ae81480,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,290.009969,532.87658,100,2453.232694,1357,877,57,297.696,0
sgemm,25536,100,GPU-5a43e059-3819-c58b-0cc2-2dc28805d543,-1,-1,1591141331,volta_sgemm_128x32_sliced1x4_nn,290.503305,531.978259,100,2439.555827,1357,877,65,297.182,0
sgemm,25536,100,GPU-9c4da7f0-9ebc-cf5a-0c5d-37453081fd3b,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,289.747404,530.302891,100,2429.706837,1372,877,56,296.893,0
sgemm,25536,100,GPU-6a73c61c-f878-605e-8d5b-9d393331e13d,-1,-1,1591142046,volta_sgemm_128x32_sliced1x4_nn,290.077225,535.953556,100,2483.963653,1342,877,70,296.408,0
sgemm,25536,100,GPU-7a5be25e-4d9d-8cf4-e483-336c12743bab,-1,-1,1591153070,volta_sgemm_128x32_sliced1x4_nn,290.44318,526.941221,100,2389.070082,1387,877,69,296.986,0
sgemm,25536,100,GPU-c7101c62-d9b4-3fa9-b484-af10e25cac12,-1,-1,1589952842,volta_sgemm_128x32_sliced1x4_nn,290.091374,532.540986,100,2449.528704,1350,877,72,297.182,0
sgemm,25536,100,GPU-d8468be2-c6f5-5354-bb55-b3bf254e2c34,-1,-1,1591073001,volta_sgemm_128x32_sliced1x4_nn,290.860304,527.846313,100,2394.041612,1387,877,64,297.182,0
sgemm,25536,100,GPU-8e0dd46b-0d52-f1ff-9ca5-bf42776a699b,-1,-1,1591154186,volta_sgemm_128x32_sliced1x4_nn,290.293345,531.336088,100,2435.090908,1357,877,71,296.408,0
sgemm,25536,100,GPU-ecdfaa9a-b31f-35cc-f425-b001bfcdfebd,-1,-1,1591073018,volta_sgemm_128x32_sliced1x4_nn,290.212464,538.600808,100,2509.511316,1327,877,72,297.274,0
sgemm,25536,100,GPU-6168cf99-c67e-d16f-617c-6291110949b0,-1,-1,1591153619,volta_sgemm_128x32_sliced1x4_nn,290.031518,534.764846,100,2472.499786,1342,877,73,296.017,0
sgemm,25536,100,GPU-9c4da7f0-9ebc-cf5a-0c5d-37453081fd3b,-1,-1,1591072481,volta_sgemm_128x32_sliced1x4_nn,290.724175,531.147815,100,2428.462316,1372,877,56,296.893,0
sgemm,25536,100,GPU-e39cfba8-d273-2079-a081-ed55d846435d,-1,-1,1591125119,volta_sgemm_128x32_sliced1x4_nn,290.332462,537.641451,100,2498.176459,1327,877,65,297.182,0
sgemm,25536,100,GPU-0b0f6e3e-8d2c-643a-c034-f05f620a8096,-1,-1,1591140937,volta_sgemm_128x32_sliced1x4_nn,290.523352,533.529016,100,2454.769684,1350,877,60,297.378,0
sgemm,25536,100,GPU-b357287a-0a1b-ffe0-b5e0-c3729cb26d01,-1,-1,1589952838,volta_sgemm_128x32_sliced1x4_nn,315.164842,554.089439,100,2413.645949,1372,877,69,297.089,0
sgemm,25536,100,GPU-c6363c25-1911-d1fe-1c68-85a594c56f97,-1,-1,1591071375,volta_sgemm_128x32_sliced1x4_nn,290.988696,530.755393,100,2421.988388,1365,877,61,297.955,0
sgemm,25536,100,GPU-e06e7795-d421-9eee-56f8-1194e546a123,-1,-1,1591153613,volta_sgemm_128x32_sliced1x4_nn,290.865669,529.87176,100,2414.44101,1372,877,67,297.788,0
sgemm,25536,100,GPU-9c4da7f0-9ebc-cf5a-0c5d-37453081fd3b,-1,-1,1591164564,volta_sgemm_128x32_sliced1x4_nn,291.113098,531.653609,100,2429.627561,1372,877,57,297.378,0
sgemm,25536,100,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,-1,-1,1591152291,volta_sgemm_128x32_sliced1x4_nn,290.423731,529.107831,100,2411.237316,1372,877,71,296.79,0
sgemm,25536,100,GPU-a7b671b2-cfbe-abd4-d260-dc1f6fd6f7a5,-1,-1,1591164564,volta_sgemm_128x32_sliced1x4_nn,290.644481,531.32115,100,2431.311398,1365,877,73,297.182,0
sgemm,25536,100,GPU-3e231293-b20b-d248-2633-05378e90ad9b,-1,-1,1591140541,volta_sgemm_128x32_sliced1x4_nn,290.52497,525.239555,100,2370.909765,1402,877,60,296.501,0
sgemm,25536,100,GPU-d6337747-3cda-0a3c-71bb-132c1a74de32,-1,-1,1591141911,volta_sgemm_128x32_sliced1x4_nn,290.347557,533.96445,100,2460.745337,1350,877,66,296.697,0
sgemm,25536,100,GPU-97515f92-e13f-2051-1790-0299e0f6527b,-1,-1,1591118862,volta_sgemm_128x32_sliced1x4_nn,291.083736,528.752936,100,2400.801622,1380,877,63,297.955,0
sgemm,25536,100,GPU-1a9e9e9e-db0c-45a0-d1e0-0286ec1b1ce7,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,290.35614,529.148718,100,2411.99348,1380,877,52,296.697,0
sgemm,25536,100,GPU-604bb5dd-5bd9-085f-ad64-ab212bebd3db,-1,-1,1591142006,volta_sgemm_128x32_sliced1x4_nn,290.328841,531.448754,100,2435.810051,1357,877,70,296.593,0
sgemm,25536,100,GPU-80147599-6aa7-2471-e053-25728ec0234c,-1,-1,1591155248,volta_sgemm_128x32_sliced1x4_nn,290.452526,533.466705,100,2454.653367,1357,877,61,297.274,0
sgemm,25536,100,GPU-fb64fd4f-c02c-4466-e104-23853ca061af,-1,-1,1591142201,volta_sgemm_128x32_sliced1x4_nn,290.205344,524.682258,100,2368.54351,1402,877,57,296.593,0
sgemm,25536,100,GPU-4bab09d9-c2da-0e82-aadd-c52e5edbca8a,-1,-1,1591071375,volta_sgemm_128x32_sliced1x4_nn,289.76945,534.703047,100,2474.486612,1342,877,66,295.632,0
sgemm,25536,100,GPU-bbb41a9b-8d74-240f-e5b1-fc986ecc5e01,-1,-1,1591142046,volta_sgemm_128x32_sliced1x4_nn,290.054017,530.171754,100,2425.564949,1372,877,65,297.47,0
sgemm,25536,100,GPU-afcf1d6d-87c8-cb24-3004-de542d607093,-1,-1,1591153623,volta_sgemm_128x32_sliced1x4_nn,305.648226,547.273424,100,2440.995367,1357,877,69,296.893,0
sgemm,25536,100,GPU-3a24bed5-f40b-0330-325c-b202c5d8f84e,-1,-1,1591120448,volta_sgemm_128x32_sliced1x4_nn,290.311594,530.707101,100,2428.676929,1365,877,69,297.758,0
sgemm,25536,100,GPU-8809f9d0-bad0-4912-1d3c-2dbddce34dc1,-1,-1,-1,volta_sgemm_128x32_sliced1x4_nn,290.303144,530.728945,100,2429.137959,1365,877,72,297.077,0
sgemm,25536,100,GPU-54c1d603-08d6-484d-7278-c7f6510186a7,-1,-1,1591153621,volta_sgemm_128x32_sliced1x4_nn,290.17642,541.652652,100,2540.663398,1305,877,69,298.348,0
sgemm,25536,100,GPU-ac8d2879-06bb-e475-3c27-fbbbd1c0e879,-1,-1,1591072479,volta_sgemm_128x32_sliced1x4_nn,298.093485,539.75583,100,2441.078214,1357,877,61,297.47,0
sgemm,25536,100,GPU-ceb4c42d-7f3f-775c-db5a-79c1300cb3dc,-1,-1,1591213061,volta_sgemm_128x32_sliced1x4_nn,290.222024,533.948086,100,2462.236459,1350,877,77,295.048,0
sgemm,25536,100,GPU-cdc1eab6-6725-14b5-673e-a37c92bf5f2c,-1,-1,1591197138,volta_sgemm_128x32_sliced1x4_nn,290.580792,527.976646,100,2398.219918,1387,877,64,296.79,0
sgemm,25536,100,GPU-77219e20-2a2b-3dcc-f7a8-d375a6dfa574,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.05317,534.364674,100,2467.871408,1342,877,63,296.305,0
sgemm,25536,100,GPU-38378942-7352-f0a1-c0a2-f4f16a415c45,-1,-1,1591142112,volta_sgemm_128x32_sliced1x4_nn,290.351818,534.050567,100,2462.079724,1342,877,75,296.697,0
sgemm,25536,100,GPU-9094dda3-72f9-ac0e-e0b2-d4be842e957e,-1,-1,1591196646,volta_sgemm_128x32_sliced1x4_nn,290.061551,533.910056,100,2463.388071,1350,877,61,297.955,0
sgemm,25536,100,GPU-af202466-973a-7726-b52f-49e3eac8b76d,-1,-1,1591140997,volta_sgemm_128x32_sliced1x4_nn,290.935637,534.726298,100,2462.803878,1350,877,67,297.561,0
sgemm,25536,100,GPU-64d04160-3fb4-166b-c3f8-a2922625b53e,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.401322,526.160547,100,2381.485408,1395,877,50,297.395,0
sgemm,25536,100,GPU-aef09259-6944-a1a1-d098-901dc757d6bf,-1,-1,1591071375,volta_sgemm_128x32_sliced1x4_nn,290.900467,531.597747,100,2431.445684,1365,877,68,296.408,0
sgemm,25536,100,GPU-e1342d2b-9672-84a6-3f4f-793c5cec8f2f,-1,-1,1591196602,volta_sgemm_128x32_sliced1x4_nn,291.512302,533.944694,100,2449.164327,1357,877,71,296.986,0
sgemm,25536,100,GPU-604bb5dd-5bd9-085f-ad64-ab212bebd3db,-1,-1,1591164559,volta_sgemm_128x32_sliced1x4_nn,290.576589,530.792793,100,2426.591949,1372,877,68,296.79,0
sgemm,25536,100,GPU-12e66e34-77d9-f920-d277-b2a9b82d1fc7,-1,-1,1591213726,volta_sgemm_128x32_sliced1x4_nn,290.373987,530.198312,100,2423.086378,1372,877,73,296.893,0
sgemm,25536,100,GPU-e83e370f-2d78-0c98-ebf3-3dfb05c88241,-1,-1,1591164564,volta_sgemm_128x32_sliced1x4_nn,290.570679,538.435781,100,2503.714173,1327,877,58,295.728,0
sgemm,25536,100,GPU-c473a20a-3dc2-2ac2-4c03-54ec2ed7e845,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,299.688478,542.869879,100,2456.425643,1357,877,55,296.911,0
sgemm,25536,100,GPU-12e66e34-77d9-f920-d277-b2a9b82d1fc7,-1,-1,1589951691,volta_sgemm_128x32_sliced1x4_nn,290.953506,530.068582,100,2415.752878,1372,877,73,296.893,0
sgemm,25536,100,GPU-688e8925-b05c-899c-9751-8833cf23844e,-1,-1,1591225294,volta_sgemm_128x32_sliced1x4_nn,291.163841,534.708996,100,2460.269827,1350,877,68,297.182,0
sgemm,25536,100,GPU-d84f5939-7ca4-0396-85a7-9916b2f47bb1,-1,-1,1591164559,volta_sgemm_128x32_sliced1x4_nn,291.1229,537.571544,100,2489.654429,1335,877,69,295.632,0
sgemm,25536,100,GPU-9e3c1406-fa34-226b-3ded-a2fbc3c389ae,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.409732,531.070566,100,2431.065082,1372,877,68,296.79,0
sgemm,25536,100,GPU-38378942-7352-f0a1-c0a2-f4f16a415c45,-1,-1,1591140452,volta_sgemm_128x32_sliced1x4_nn,290.582801,534.449519,100,2463.571408,1342,877,75,296.697,0
sgemm,25536,100,GPU-3a491bd5-5700-a139-9078-bab4185e1ea2,-1,-1,1591073024,volta_sgemm_128x32_sliced1x4_nn,315.191778,547.909708,100,2350.848888,1417,877,62,297.274,0
sgemm,25536,100,GPU-1693b7a6-031b-e378-6094-cfb2ffc1b4d9,-1,-1,1591142213,volta_sgemm_128x32_sliced1x4_nn,290.323078,532.711665,100,2448.265398,1357,877,64,296.79,0
sgemm,25536,100,GPU-39b3c5bb-d936-83af-b61d-5433e6da7ee6,-1,-1,1591225294,volta_sgemm_128x32_sliced1x4_nn,290.945026,529.734435,100,2412.064041,1380,877,63,297.378,0
sgemm,25536,100,GPU-97904f00-bbfa-c847-c025-a687193181e7,-1,-1,1591154890,volta_sgemm_128x32_sliced1x4_nn,290.153688,522.629444,100,2348.224071,1417,877,55,297.47,0
sgemm,25536,100,GPU-a605aae5-e294-9ee3-7bf0-9d47198c03a6,-1,-1,1591071919,volta_sgemm_128x32_sliced1x4_nn,290.484798,527.964388,100,2399.127367,1387,877,64,295.728,0
sgemm,25536,100,GPU-9ee07119-14a4-f757-817f-8a193c2de071,-1,-1,1591142213,volta_sgemm_128x32_sliced1x4_nn,291.261824,535.349934,100,2465.802327,1350,877,64,298.152,0
sgemm,25536,100,GPU-5582e876-372b-9110-fa1f-f64f8f6c4e44,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,290.44482,525.208695,100,2371.275031,1395,877,63,298.076,0
sgemm,25536,100,GPU-419cbcc8-4360-5dd5-33fd-5babe4429d74,-1,-1,1591140025,volta_sgemm_128x32_sliced1x4_nn,290.942306,526.462934,100,2379.001449,1395,877,64,297.47,0
sgemm,25536,100,GPU-9f30f6e9-b7f0-b29b-05d3-2d4e286f9bb6,-1,-1,1591118861,volta_sgemm_128x32_sliced1x4_nn,290.310387,528.374784,100,2404.791847,1387,877,68,297.5,0
sgemm,25536,100,GPU-813e4287-5b4e-6e16-1f5c-f8b8f1d91a03,-1,-1,1591141725,volta_sgemm_128x32_sliced1x4_nn,290.443006,538.370777,100,2504.527643,1320,877,64,297.863,0
sgemm,25536,100,GPU-4b03962c-bc72-b46f-af88-77504b01f0fc,-1,-1,1591196602,volta_sgemm_128x32_sliced1x4_nn,295.222275,533.394534,100,2406.269143,1380,877,67,297.696,0
sgemm,25536,100,GPU-0b5f7491-5033-ecfa-efd9-1c528756423d,-1,-1,1591135825,volta_sgemm_128x32_sliced1x4_nn,290.66372,536.777454,100,2486.420092,1335,877,65,297.955,0
sgemm,25536,100,GPU-ae13d3c0-4338-b02e-4949-57d6fa4535af,-1,-1,1591153071,volta_sgemm_128x32_sliced1x4_nn,290.964436,528.895292,100,2403.583316,1387,877,61,297.47,0
sgemm,25536,100,GPU-cdc1eab6-6725-14b5-673e-a37c92bf5f2c,-1,-1,1591154150,volta_sgemm_128x32_sliced1x4_nn,291.031808,528.572881,100,2399.6985,1387,877,62,296.986,0
sgemm,25536,100,GPU-a680ea0b-9f6e-c073-2efb-25ed4b9c1134,-1,-1,1591244317,volta_sgemm_128x32_sliced1x4_nn,290.220507,530.691496,100,2429.365204,1365,877,68,297.758,0
sgemm,25536,100,GPU-c8f8e0a4-d01c-3989-5e4d-43989b5c790c,-1,-1,1591154700,volta_sgemm_128x32_sliced1x4_nn,290.194007,534.732446,100,2470.45301,1335,877,72,297.077,0
sgemm,25536,100,GPU-d84f71be-ad97-3d98-133e-cc8818b44c87,-1,-1,1589952862,volta_sgemm_128x32_sliced1x4_nn,290.356042,519.948215,100,2318.999133,1432,877,53,298.152,0
sgemm,25536,100,GPU-2c72f7e3-f540-3e1c-b28b-97983fd34ce1,-1,-1,1591196601,volta_sgemm_128x32_sliced1x4_nn,290.311342,530.725388,100,2429.01299,1365,877,72,296.501,0
sgemm,25536,100,GPU-b178aba3-3f4d-78c2-c666-aa3fb1cc43d1,-1,-1,1591071928,volta_sgemm_128x32_sliced1x4_nn,290.258181,531.635183,100,2438.776092,1357,877,76,296.725,0
sgemm,25536,100,GPU-d8248b47-098f-6a51-7775-b2dfd9aa6372,-1,-1,1591072998,volta_sgemm_128x32_sliced1x4_nn,292.970757,535.195417,100,2446.924776,1350,877,65,297.758,0
sgemm,25536,100,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,-1,-1,1591213182,volta_sgemm_128x32_sliced1x4_nn,291.158121,530.159125,100,2414.523122,1372,877,72,296.986,0
sgemm,25536,100,GPU-9e3c1406-fa34-226b-3ded-a2fbc3c389ae,-1,-1,1589952855,volta_sgemm_128x32_sliced1x4_nn,290.548821,530.922791,100,2428.328561,1372,877,68,296.305,0
sgemm,25536,100,GPU-8865c865-219b-1dcd-747c-4ba144e4c86c,-1,-1,1591141979,volta_sgemm_128x32_sliced1x4_nn,290.633168,527.080131,100,2388.235796,1395,877,53,297.863,0
sgemm,25536,100,GPU-f4fcc927-ef26-5d80-88a7-a8b73773a072,-1,-1,1591140545,volta_sgemm_128x32_sliced1x4_nn,292.205885,530.324135,100,2405.525929,1380,877,73,297.5,0
sgemm,25536,100,GPU-e39cfba8-d273-2079-a081-ed55d846435d,-1,-1,1591072466,volta_sgemm_128x32_sliced1x4_nn,290.440463,537.491314,100,2495.527653,1327,877,64,297.182,0
sgemm,25536,100,GPU-2c72f7e3-f540-3e1c-b28b-97983fd34ce1,-1,-1,1591072998,volta_sgemm_128x32_sliced1x4_nn,290.489762,532.708652,100,2447.192316,1357,877,73,296.501,0
sgemm,25536,100,GPU-15f6b5ec-e9b6-a658-916a-13d49183dedc,-1,-1,1589952837,volta_sgemm_128x32_sliced1x4_nn,290.281814,533.493456,100,2456.605918,1357,877,49,297.592,0
sgemm,25536,100,GPU-14693506-a424-e05a-8274-14c5a922b425,-1,-1,1591141201,volta_sgemm_128x32_sliced1x4_nn,290.83591,528.99422,100,2405.850408,1387,877,64,297.015,0
sgemm,25536,100,GPU-c8ca3f7a-a0e7-4ba8-3029-5f091efc4406,-1,-1,1591244317,volta_sgemm_128x32_sliced1x4_nn,290.503222,533.690511,100,2456.892847,1357,877,70,297.089,0
sgemm,25536,100,GPU-0cf6a2a5-b755-f61b-23eb-6b2819724bc6,-1,-1,1591072462,volta_sgemm_128x32_sliced1x4_nn,307.317072,545.42013,100,2405.568102,1380,877,68,296.79,0
sgemm,25536,100,GPU-b13e810d-1894-5fe7-b653-f8bf8dd13c92,-1,-1,1591153077,volta_sgemm_128x32_sliced1x4_nn,326.006244,570.061963,100,2465.908673,1342,877,70,297.574,0
sgemm,25536,100,GPU-269ca8a6-3390-131a-9c99-7370e4fc26c0,-1,-1,1591141023,volta_sgemm_128x32_sliced1x4_nn,303.220797,550.087149,100,2493.969347,1327,877,65,296.986,0
sgemm,25536,100,GPU-780d90ea-d6a2-22f4-eceb-7ac93edca7ef,-1,-1,1591213071,volta_sgemm_128x32_sliced1x4_nn,290.467304,528.856524,100,2408.180735,1380,877,67,297.274,0
sgemm,25536,100,GPU-22fa1726-f052-32e6-4d5a-152694b0a3da,-1,-1,1591154170,volta_sgemm_128x32_sliced1x4_nn,292.167734,528.22556,100,2384.612031,1387,877,61,296.138,0
sgemm,25536,100,GPU-41247d1f-9b09-38cd-3991-3b5e9fd9810d,-1,-1,1591118830,volta_sgemm_128x32_sliced1x4_nn,290.456423,527.422759,100,2393.988071,1387,877,63,295.943,0
sgemm,25536,100,GPU-bf3a9f11-35cc-bbf1-c336-801aeac56b84,-1,-1,1591073014,volta_sgemm_128x32_sliced1x4_nn,290.413086,526.475353,100,2384.36101,1395,877,50,297.274,0
sgemm,25536,100,GPU-f4957f78-5e36-a757-c0eb-f11e1ee62577,-1,-1,1591072462,volta_sgemm_128x32_sliced1x4_nn,290.350256,523.499691,100,2355.358357,1410,877,70,297.879,0
sgemm,25536,100,GPU-a680ea0b-9f6e-c073-2efb-25ed4b9c1134,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.696502,532.265512,100,2440.484184,1357,877,70,296.79,0
sgemm,25536,100,GPU-7a5be25e-4d9d-8cf4-e483-336c12743bab,-1,-1,1591164560,volta_sgemm_128x32_sliced1x4_nn,332.741799,568.819522,100,2384.926755,1387,877,68,296.986,0
sgemm,25536,100,GPU-67b6579d-4d15-4f94-bc5f-7c4c988f5c6c,-1,-1,1591244317,volta_sgemm_128x32_sliced1x4_nn,290.538446,535.957464,100,2479.418745,1342,877,73,296.501,0
sgemm,25536,100,GPU-009010f8-1e7c-3d0f-acbc-056014b0029b,-1,-1,1591152172,volta_sgemm_128x32_sliced1x4_nn,290.271548,525.26795,100,2373.974102,1402,877,64,296.697,0
sgemm,25536,100,GPU-882e21d0-690d-c2b9-d5cb-f196d50b1134,-1,-1,1591244318,volta_sgemm_128x32_sliced1x4_nn,290.262355,526.017899,100,2381.562245,1395,877,62,297.47,0
sgemm,25536,100,GPU-330bb1f3-a1f9-4be5-3cf4-293e48a14042,-1,-1,1591135825,volta_sgemm_128x32_sliced1x4_nn,290.267324,530.964719,100,2431.270276,1372,877,51,296.697,0
sgemm,25536,100,GPU-8ebc1398-8d26-9f20-acd3-9470de8d081c,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,290.478926,543.295709,100,2555.899735,1365,877,80,285.075,0
sgemm,25536,100,GPU-7613fe78-cca7-81bd-13e8-dc4926a25bae,-1,-1,1591125238,volta_sgemm_128x32_sliced1x4_nn,290.034903,533.10939,100,2455.222265,1357,877,56,296.697,0
sgemm,25536,100,GPU-8b0b6e25-82d6-c53f-67f4-78938ef0c099,-1,-1,1589952836,volta_sgemm_128x32_sliced1x4_nn,290.134041,529.623978,100,2419.523071,1365,877,70,297.667,0
sgemm,25536,100,GPU-419cbcc8-4360-5dd5-33fd-5babe4429d74,-1,-1,1591213061,volta_sgemm_128x32_sliced1x4_nn,291.115191,526.308839,100,2375.790643,1395,877,64,297.667,0
sgemm,25536,100,GPU-e83e370f-2d78-0c98-ebf3-3dfb05c88241,-1,-1,1589952850,volta_sgemm_128x32_sliced1x4_nn,290.579653,538.513821,100,2504.327918,1327,877,55,295.438,0
sgemm,25536,100,GPU-3204c202-d774-3a4f-652c-c2ea75264724,-1,-1,1591071375,volta_sgemm_128x32_sliced1x4_nn,290.707074,533.163053,100,2449.344561,1350,877,70,297.955,0
sgemm,25536,100,GPU-0cf6a2a5-b755-f61b-23eb-6b2819724bc6,-1,-1,1591152171,volta_sgemm_128x32_sliced1x4_nn,290.461091,527.591521,100,2395.717286,1380,877,66,297.274,0
sgemm,25536,100,GPU-afcf1d6d-87c8-cb24-3004-de542d607093,-1,-1,1591154716,volta_sgemm_128x32_sliced1x4_nn,290.544851,531.91907,100,2438.35,1357,877,70,297.182,0
sgemm,25536,100,GPU-9b896242-a632-d99a-6640-4f7b44ee7f10,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,289.918838,522.275998,100,2346.980806,1410,877,53,297.696,0
sgemm,25536,100,GPU-67310618-8960-8a96-f566-2621ceecd44c,-1,-1,1589951691,volta_sgemm_128x32_sliced1x4_nn,290.122472,529.354801,100,2417.113337,1372,877,68,296.212,0
sgemm,25536,100,GPU-49cb49c6-15d7-e173-6b36-3a169a7c9cce,-1,-1,1591153076,volta_sgemm_128x32_sliced1x4_nn,290.655575,531.035091,100,2428.450153,1365,877,62,297.955,0
sgemm,25536,100,GPU-813e4287-5b4e-6e16-1f5c-f8b8f1d91a03,-1,-1,1591142273,volta_sgemm_128x32_sliced1x4_nn,290.423976,538.30884,100,2504.153704,1320,877,64,297.863,0
sgemm,25536,100,GPU-9deb663c-9235-187e-61f4-56a175e3b0bc,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,300.128903,543.79878,100,2461.579102,1357,877,67,296.408,0
