,exp,reps,cabinet,node,device,train_time,mean_iter_dur,perf,max_iter_dur,min_iter_dur,uuid
183,resnet,2,c197,101,3,186.164172,0.13845659,0.137430073,7.527015755,0.130413423,GPU-9aa7e618-e7af-2781-3e37-392aa3999d08
184,resnet,0,c199,72,0,220.631329,0.167921798,0.139702902,25.32562549,0.127324954,GPU-b4bfcb5d-f7bb-0d5a-8e0f-5faaad3a4266
185,resnet,0,c199,72,1,220.631329,0.160720371,0.139609337,25.47038233,0.127279025,GPU-6c19723f-afac-9c38-aa6d-86a72934cd77
186,resnet,0,c199,72,2,220.631329,0.154983346,0.136269071,25.34530948,0.12426129,GPU-bc082ea2-b008-30a1-e1e7-8edf844b8dc7
187,resnet,0,c199,72,3,220.631329,0.158447942,0.135505523,25.27667736,0.125274089,GPU-b54154a6-32cb-1de0-9f49-11a273dba29a
188,resnet,4,c198,102,0,194.705923,0.151407302,0.133475453,7.68482695,0.124209353,GPU-636afae8-ff9a-ed5b-bfad-61cf034069d0
189,resnet,4,c198,102,1,194.705923,0.143737079,0.133869054,7.652170553,0.125316716,GPU-68935a0a-98ee-3531-7b35-ab98ef83ebf8
190,resnet,4,c198,102,2,194.705923,0.146550573,0.136212806,7.599450365,0.125951537,GPU-f3fd777c-9fd7-9be8-de9b-795a8a27102b
191,resnet,4,c198,102,3,194.705923,0.144885603,0.135752341,7.698390001,0.124925098,GPU-074a701e-a9a6-1565-eae2-094045778415
192,resnet,3,c197,21,0,186.327504,0.13757165,0.136172518,7.338926801,0.130073554,GPU-17dc4701-59b1-f773-ca6d-5991156e00a9
193,resnet,3,c197,21,1,186.327504,0.13680062,0.135626555,7.319759106,0.128697909,GPU-cf3ab66c-6bfd-d46b-d29d-f458613b2722
194,resnet,3,c197,21,2,186.327504,0.138042926,0.136757415,7.380296952,0.129539829,GPU-d65b1686-64d7-2cdf-908d-e681c39034e0
195,resnet,3,c197,21,3,186.327504,0.13859599,0.137241585,7.485287101,0.130815125,GPU-8524668e-94b0-2304-7d7c-773c0b566e35
196,resnet,1,c198,11,0,186.577409,0.13473501,0.132781014,7.69068555,0.127934927,GPU-d7ac42ec-7a2f-0825-2342-6bfb922bbe73
197,resnet,1,c198,11,1,186.577409,0.137675651,0.135498476,7.985313708,0.128540745,GPU-6441c9c9-cf6d-bfe5-c22a-1fa82bb9a570
198,resnet,1,c198,11,2,186.577409,0.137931376,0.136310428,7.655993861,0.129088752,GPU-7e677ba2-1ee2-9114-9a7b-d423ab18b1ec
199,resnet,1,c198,11,3,186.577409,0.136371465,0.134833312,7.398067221,0.128981005,GPU-32b8b53e-8383-d504-fc12-6ebee2587f4e
200,resnet,2,c196,51,0,185.464032,0.136586712,0.134787811,7.479423199,0.128480781,GPU-d2718ada-e13d-a1a2-d81b-4283cac07d1b
201,resnet,2,c196,51,1,185.464032,0.136553668,0.135072747,7.534591181,0.129955047,GPU-f5092fe4-1eda-aa7e-4bbc-28bf670c51e3
202,resnet,2,c196,51,2,185.464032,0.136100399,0.134486943,7.252623822,0.129116767,GPU-0ffef0b8-aa38-5d86-b1ad-58fb76838f83
203,resnet,2,c196,51,3,185.464032,0.137423434,0.136064523,7.286651555,0.129847176,GPU-860904c1-f889-b0fe-8aaf-46b473179477
204,resnet,2,c198,32,0,210.801064,0.150450519,0.150643691,7.428539208,0.129073076,GPU-e2981715-9b3e-ad31-a9d4-21e98412c132
205,resnet,2,c198,32,1,210.801064,0.151227157,0.151196393,7.598873622,0.129200416,GPU-6b5cf8f8-6b14-6d6e-7188-62a49ef73d49
206,resnet,2,c198,32,2,210.801064,0.152304257,0.152127264,7.427851538,0.129152323,GPU-5f8e0d0a-46bb-ab00-d3a4-9ab6b4f42b20
207,resnet,2,c198,32,3,210.801064,0.150505964,0.15062784,7.506120044,0.128077377,GPU-43623410-8a47-f44a-5978-f99f91714d4a
208,resnet,2,c196,62,0,186.681057,0.136648685,0.135245125,7.589522965,0.130129729,GPU-b5bfd8f4-1af1-1d42-7e61-4418fb73e9b5
209,resnet,2,c196,62,1,186.681057,0.136848595,0.135404338,7.928306769,0.129086513,GPU-4cae3e04-8317-7130-c33d-f596fe441d34
210,resnet,2,c196,62,2,186.681057,0.135525823,0.134196511,7.66977158,0.129640307,GPU-9f233605-62c7-c998-3c19-8051b138d7a8
211,resnet,2,c196,62,3,186.681057,0.137743932,0.136119044,7.777958884,0.129980612,GPU-9e51dd33-ce17-5832-e3f3-257032c14eee
212,resnet,1,c197,112,0,186.909998,0.137659681,0.136342621,7.484693934,0.129187883,GPU-c19b42c9-a13b-8c6e-7458-5d29499bbfd5
213,resnet,1,c197,112,1,186.909998,0.137562105,0.136367917,7.33027058,0.127213676,GPU-f500da1f-94e0-e012-5333-d9ce75312c3c
214,resnet,1,c197,112,2,186.909998,0.137803297,0.136039745,7.435222738,0.127979556,GPU-68857950-994f-bd13-ef38-e39f6e412370
215,resnet,1,c197,112,3,186.909998,0.138102926,0.136512378,7.450561607,0.128115394,GPU-d237dced-269d-1a88-2a3d-35b3aa7a6667
216,resnet,4,c198,51,0,185.543577,0.138408086,0.136470579,7.394433271,0.130315216,GPU-21713f81-a0ce-bb17-03a8-1d6a554964c6
217,resnet,4,c198,51,1,185.543577,0.137172885,0.135177032,7.62431886,0.130646944,GPU-dad45960-d00e-c32f-cccb-5d6e464e6aba
218,resnet,4,c198,51,2,185.543577,0.136118368,0.134538152,7.488582009,0.127179836,GPU-184cd5cd-30f3-ab6c-087e-32235d88b6d1
219,resnet,4,c198,51,3,185.543577,0.136435925,0.134728089,7.522001612,0.128533756,GPU-eeffef8a-c5b5-54ca-5c89-74cc4d0fcb7f
220,resnet,1,c198,62,0,189.148843,0.137378682,0.135618276,7.492891505,0.130468111,GPU-cd346956-200e-9fb9-d7a9-dfde0b6cb8ee
221,resnet,1,c198,62,1,189.148843,0.140802291,0.139241601,7.563209008,0.131424543,GPU-d5368684-33cf-978b-0f0a-d6b452a772ec
222,resnet,1,c198,62,2,189.148843,0.141776835,0.14032327,7.42944204,0.13111971,GPU-0fe332da-c43e-93a9-a8ea-e08f6c92e807
223,resnet,1,c198,62,3,189.148843,0.140435299,0.138987693,7.593060553,0.130849263,GPU-79ff28a8-e91f-59e8-31fc-f54fefb4b86f
224,resnet,0,c196,92,0,248.267447,0.236180032,0.133585589,10.14365547,0.126113643,GPU-410ef286-4ae7-1125-57e5-e3c55f69a9b0
225,resnet,0,c196,92,1,248.267447,0.244972118,0.136346026,9.944582411,0.126092465,GPU-503b8bb2-db6d-66cb-9506-0474318de110
226,resnet,0,c196,92,2,248.267447,0.252913757,0.136588807,9.897771514,0.126252718,GPU-48586ef6-ec58-be36-dc2e-819b57bd9e1a
227,resnet,0,c196,92,3,248.267447,0.161402116,0.132959412,10.29442431,0.125674856,GPU-90c31602-4cc7-6c45-e742-968d04608275
228,resnet,4,c197,42,0,185.70553,0.136058112,0.134373362,7.474922546,0.126699371,GPU-1fdce80d-b1ac-d651-6449-82e28948b1ff
229,resnet,4,c197,42,1,185.70553,0.135858148,0.134155779,7.648198863,0.128391784,GPU-e5de72d6-7749-c28e-d3e5-af585c8f6213
230,resnet,4,c197,42,2,185.70553,0.135885855,0.134174667,7.370277068,0.128434373,GPU-0f931387-8fa1-22c2-4fec-0c39738f3743
231,resnet,4,c197,42,3,185.70553,0.138195914,0.13678958,7.437217503,0.129853387,GPU-38eb2c79-832a-3b04-28ec-5a4382b19797
232,resnet,2,c196,82,0,185.425786,0.135987838,0.134408654,7.545510207,0.12972952,GPU-6c4425b0-9ff5-a594-9141-3154951864b2
233,resnet,2,c196,82,1,185.425786,0.135800643,0.134324497,7.482714987,0.128656027,GPU-b02fbb20-e21d-06f4-5c4f-e6cb5bba7bb0
234,resnet,2,c196,82,2,185.425786,0.138849221,0.137317932,7.433359306,0.130125893,GPU-b46007ca-7569-4571-1aee-2c9b7e14ce97
235,resnet,2,c196,82,3,185.425786,0.13738548,0.135835715,7.564777529,0.129887359,GPU-b88ac471-a3c1-1170-2621-479b154f3104
236,resnet,1,c197,22,0,186.324274,0.136557753,0.135716906,7.55889734,0.127993386,GPU-630b2387-2636-a032-02c3-fc366bd197fa
237,resnet,1,c197,22,1,186.324274,0.134932286,0.133451524,7.567677693,0.126094794,GPU-7658759d-6299-3da2-ac45-2978dc7da78c
238,resnet,1,c197,22,2,186.324274,0.134830692,0.133054181,7.571035407,0.128239115,GPU-bfed631d-88cd-503d-b692-897f026ceffd
239,resnet,1,c197,22,3,186.324274,0.135968263,0.13423357,7.641803151,0.128598345,GPU-a4660132-f25c-98d9-b4a4-348e6e9f8810
240,resnet,2,c199,51,0,186.242342,0.137799573,0.135593385,7.338588975,0.129795702,GPU-22307102-b01c-f796-80aa-d85d42354fe0
241,resnet,2,c199,51,1,186.242342,0.136176858,0.135624815,7.455229586,0.129190918,GPU-acb8a3f7-fa5a-5a5c-2c9f-c4d60460e49b
242,resnet,2,c199,51,2,186.242342,0.13872854,0.13679946,7.276137556,0.129755414,GPU-864b73c8-4d03-258b-61d0-abf4353ce679
243,resnet,2,c199,51,3,186.242342,0.136121994,0.134217927,7.577508494,0.128972665,GPU-e0e5231e-df3e-80a2-81b0-0df205205d90
244,resnet,4,c199,101,0,187.125222,0.136376106,0.135028375,7.684188318,0.12756309,GPU-f9d29720-d192-a337-b70c-88e33f77a449
245,resnet,4,c199,101,1,187.125222,0.138461442,0.136898618,7.546559516,0.126338356,GPU-3566d686-55d3-7d45-8edf-380002984cd5
246,resnet,4,c199,101,2,187.125222,0.136722009,0.13517906,7.480505785,0.127567045,GPU-417fc0d8-6d06-9fd8-66cf-ded92981c5a8
247,resnet,4,c199,101,3,187.125222,0.13650907,0.135194443,7.531602696,0.127235244,GPU-2aad00f6-c880-f072-24b7-e548f74a548b
248,resnet,3,c199,112,0,185.838248,0.137455454,0.136151009,7.37190032,0.129399997,GPU-ea4533fa-dec6-97d8-8fb3-e7762dd149d5
249,resnet,3,c199,112,1,185.838248,0.137270072,0.135773488,7.393669191,0.124988937,GPU-6defb7e1-ec8a-762f-09bb-19c9dfed1fa7
250,resnet,3,c199,112,2,185.838248,0.137207255,0.135857488,7.261966294,0.129311077,GPU-bd8dc51a-319c-b80c-3bcb-dd19ad52999d
251,resnet,3,c199,112,3,185.838248,0.136074186,0.13484489,7.228734982,0.12589915,GPU-4ef43ea3-8a93-3f9a-f774-035ef50c4a1c
252,resnet,0,c196,111,0,248.321676,0.237470089,0.134344171,9.918695569,0.126272958,GPU-ed649eb4-e3a2-d251-d3d7-0c1cd9c53e67
253,resnet,0,c196,111,1,248.321676,0.24504012,0.13605946,9.724818825,0.127272651,GPU-b84e9160-a738-1255-fcdd-6d461313945d
254,resnet,0,c196,111,2,248.321676,0.253444129,0.136791954,9.668883007,0.126027257,GPU-98329a94-3d69-3633-1464-caaa5d7eb597
255,resnet,0,c196,111,3,248.321676,0.160612806,0.132221034,10.19107112,0.125784785,GPU-281d233d-28c7-f5dd-f4c1-48837c021bb4
256,resnet,3,c199,121,0,186.307157,0.137075951,0.135802116,7.629143292,0.128897802,GPU-911fdcc6-b507-28e7-2529-7ce2ee4b7e70
257,resnet,3,c199,121,1,186.307157,0.137835633,0.136175692,7.69869111,0.13026494,GPU-7493e320-fbe1-9eca-6072-900e91843303
258,resnet,3,c199,121,2,186.307157,0.137063379,0.135346865,7.520382846,0.128999976,GPU-197b5cd4-19c1-65d7-6cbc-f6a553245cbc
259,resnet,3,c199,121,3,186.307157,0.135890522,0.134846241,7.62332978,0.128077482,GPU-f8ced0f1-cadb-f242-09b5-eaaf201a8767
260,resnet,1,c196,111,0,185.407689,0.138089533,0.136264096,7.378429496,0.126584274,GPU-ed649eb4-e3a2-d251-d3d7-0c1cd9c53e67
261,resnet,1,c196,111,1,185.407689,0.135861699,0.134075469,7.535746697,0.126095029,GPU-b84e9160-a738-1255-fcdd-6d461313945d
262,resnet,1,c196,111,2,185.407689,0.137174501,0.134915172,7.290971356,0.125287543,GPU-98329a94-3d69-3633-1464-caaa5d7eb597
263,resnet,1,c196,111,3,185.407689,0.134292479,0.132753369,7.420174874,0.125051685,GPU-281d233d-28c7-f5dd-f4c1-48837c021bb4
264,resnet,0,c196,61,0,248.415581,0.23729628,0.133866326,10.03036716,0.125203433,GPU-54b0ffff-07a5-0a2d-e650-399d44a93846
265,resnet,0,c196,61,1,248.415581,0.243946118,0.134146729,9.799151868,0.125485357,GPU-ad589572-d282-3117-43f1-f6015fbb2e74
266,resnet,0,c196,61,2,248.415581,0.25303838,0.135066898,9.755463478,0.125595363,GPU-2c9ae92e-83bf-ecd9-6d22-8b050ef07bca
267,resnet,0,c196,61,3,248.415581,0.164577127,0.137004188,10.2792345,0.124496004,GPU-978d8076-7a5d-09c7-45b9-3359da7b9ce9
268,resnet,4,c196,51,0,189.523724,0.137416615,0.135578944,11.0279427,0.129057807,GPU-d2718ada-e13d-a1a2-d81b-4283cac07d1b
269,resnet,4,c196,51,1,189.523724,0.136096136,0.13474286,11.21600149,0.128380399,GPU-f5092fe4-1eda-aa7e-4bbc-28bf670c51e3
270,resnet,4,c196,51,2,189.523724,0.13540184,0.134156612,11.00828277,0.127241612,GPU-0ffef0b8-aa38-5d86-b1ad-58fb76838f83
271,resnet,4,c196,51,3,189.523724,0.137483609,0.135526736,11.12607391,0.130171931,GPU-860904c1-f889-b0fe-8aaf-46b473179477
272,resnet,4,c196,61,0,185.580546,0.137252518,0.135628365,7.501626379,0.129549433,GPU-54b0ffff-07a5-0a2d-e650-399d44a93846
273,resnet,4,c196,61,1,185.580546,0.137071042,0.135868306,7.43265539,0.129463813,GPU-ad589572-d282-3117-43f1-f6015fbb2e74
274,resnet,4,c196,61,2,185.580546,0.136842671,0.135793976,7.247583725,0.129824512,GPU-2c9ae92e-83bf-ecd9-6d22-8b050ef07bca
275,resnet,4,c196,61,3,185.580546,0.137442456,0.135906008,7.358750965,0.128244494,GPU-978d8076-7a5d-09c7-45b9-3359da7b9ce9
276,resnet,0,c198,42,0,352.759366,0.349187348,0.135880823,11.20002832,0.125593619,GPU-8b39353e-133c-96d0-7b5f-4195d9c60bae
277,resnet,0,c198,42,1,352.759366,0.395497639,0.13733182,10.81771249,0.125676712,GPU-d92be4b5-48ba-f741-8241-215938d18ad8
278,resnet,0,c198,42,2,352.759366,0.291116758,0.133165364,11.19187789,0.125564486,GPU-24aa1dec-32fe-add8-751e-4ad886e42cd7
279,resnet,0,c198,42,3,352.759366,0.419208525,0.135171786,11.31748814,0.124471667,GPU-d6a67224-5da4-cd28-eae8-0728f598bfbc
280,resnet,1,c198,111,0,185.611028,0.136599645,0.135087754,7.391052729,0.129210267,GPU-e203069a-77a3-598c-10f7-d29aa953e8ad
281,resnet,1,c198,111,1,185.611028,0.135380288,0.134005545,7.505815903,0.128604187,GPU-00ccd5ea-1163-8b1b-b814-37f30b32424a
282,resnet,1,c198,111,2,185.611028,0.134672628,0.133122334,7.402284996,0.128044992,GPU-6dde75ce-71df-7921-797d-f0ccb641f223
283,resnet,1,c198,111,3,185.611028,0.137821418,0.136512649,7.54089494,0.129574258,GPU-4377a22b-6292-e4ec-1def-d69a59432086
284,resnet,3,c199,61,0,186.336771,0.137127839,0.135140808,7.564892901,0.129780653,GPU-3bd60980-a877-b94d-934b-cd3599f8e788
285,resnet,3,c199,61,1,186.336771,0.136770097,0.135151107,7.596630326,0.129437643,GPU-186adbd6-869d-a96b-e984-bb1b5a453d30
286,resnet,3,c199,61,2,186.336771,0.13590626,0.134414162,7.379482768,0.128375183,GPU-26263a8f-1606-5d87-cf96-4e6b5e535e66
287,resnet,3,c199,61,3,186.336771,0.136469606,0.135115851,7.614467882,0.129240039,GPU-f89cf3cd-acb5-cf90-4ece-8141ca477c65
288,resnet,1,c199,82,0,185.949046,0.137156768,0.135834294,7.227125141,0.129337137,GPU-354ffa0e-f1a3-c257-19aa-ea04ea75ca40
289,resnet,1,c199,82,1,185.949046,0.136612554,0.135318551,7.221820924,0.129857524,GPU-8cec729c-3585-ea83-d745-73d3fce8bd7c
290,resnet,1,c199,82,2,185.949046,0.135763128,0.13398105,7.105653102,0.129792211,GPU-1ef07914-4a8e-5061-c2dc-6fb6bce85409
291,resnet,1,c199,82,3,185.949046,0.135874367,0.134103153,7.331992611,0.129253314,GPU-76a0747f-3a2e-017f-bffa-9df46cda0272
292,resnet,2,c198,72,0,186.173507,0.136837138,0.135747735,7.172225179,0.12776723,GPU-81a6ecfb-9576-094f-4b4c-739cdee8d9b5
293,resnet,2,c198,72,1,186.173507,0.138575926,0.137327677,7.235338463,0.129723452,GPU-53816c16-823d-8bb6-6edb-c0b8702b194c
294,resnet,2,c198,72,2,186.173507,0.134878872,0.13343884,7.205143342,0.127055548,GPU-d0080c95-7345-5923-ae97-836069c442bd
295,resnet,2,c198,72,3,186.173507,0.138108648,0.136471087,7.140665987,0.129327816,GPU-c8089ebe-0415-e477-691d-52275e6d64a5
296,resnet,4,c197,111,0,186.100331,0.138283166,0.137424095,7.34173642,0.130091081,GPU-0f460334-4718-2a54-ca4e-bdee896bad5e
297,resnet,4,c197,111,1,186.100331,0.135869908,0.134738051,7.233438582,0.128745045,GPU-4b9d859c-76d0-4033-7069-77c1023c09c5
298,resnet,4,c197,111,2,186.100331,0.137686679,0.13664286,7.251604315,0.12886586,GPU-58eadc9b-2e2f-2954-66bd-103a3d4df896
299,resnet,4,c197,111,3,186.100331,0.135137623,0.134120504,7.45504765,0.128709669,GPU-9552c8f4-21a4-444c-0e24-036d4f2e1fea
300,resnet,3,c198,71,0,186.114136,0.13714852,0.135375049,7.518619897,0.129827638,GPU-e766b213-7de5-c977-45b0-deecb351612a
301,resnet,3,c198,71,1,186.114136,0.135962914,0.134796019,7.642742635,0.128865581,GPU-e8f7ef46-1905-975f-7b59-c4413d78194b
302,resnet,3,c198,71,2,186.114136,0.138811252,0.136870045,7.461040936,0.129831381,GPU-95ae48ac-4588-2d14-c275-a917d4c19910
303,resnet,3,c198,71,3,186.114136,0.136965841,0.135911827,7.550796593,0.129129962,GPU-f33f0390-bd96-6b4f-4b71-2c83e9051d8d
304,resnet,1,c198,52,0,197.454399,0.143652895,0.143400252,7.30794794,0.13003373,GPU-96f59ca5-6bd9-005a-9202-1b312e9d2047
305,resnet,1,c198,52,1,197.454399,0.143747903,0.143546641,7.200620576,0.130805884,GPU-db5a76fe-5dc0-abd1-5aae-9b2a0c6d5b67
306,resnet,1,c198,52,2,197.454399,0.144598802,0.144076588,7.252328683,0.131068231,GPU-5ec42052-a823-22df-2360-7446ff0c18c5
307,resnet,1,c198,52,3,197.454399,0.143719044,0.143425496,7.376824938,0.130750544,GPU-445a7276-f43a-1143-7f2e-549fc5ec5cf9
308,resnet,2,c199,22,0,185.721765,0.137931313,0.13641298,7.413066275,0.128955118,GPU-d018a0a9-7076-7c16-67b7-a69772554c0b
309,resnet,2,c199,22,1,185.721765,0.135130267,0.133396621,7.543845195,0.12858495,GPU-c0b12dd5-53c3-3c57-c3c3-d1eacf1cd2e4
310,resnet,2,c199,22,2,185.721765,0.135700308,0.134071777,7.236517295,0.129084067,GPU-273d7bd1-76ca-c36e-3b5f-b6a3acfaec91
311,resnet,2,c199,22,3,185.721765,0.137576589,0.135799465,7.544676509,0.129376845,GPU-884929c9-b02c-10ae-94b8-c21abc0c04ca
312,resnet,3,c199,91,0,186.46667,0.137452224,0.13633351,7.732900351,0.128927943,GPU-f70e14a5-1a35-f46d-9361-a11c3765c79c
313,resnet,3,c199,91,1,186.46667,0.13662989,0.134727616,7.66417628,0.128030414,GPU-0c673ca6-30da-96bc-a28e-5617fcd05148
314,resnet,3,c199,91,2,186.46667,0.137929574,0.136399552,7.443776337,0.129883249,GPU-6226967d-97d4-3012-b664-8c1e068155c7
315,resnet,3,c199,91,3,186.46667,0.137718735,0.136576892,7.599173205,0.127969486,GPU-4ca34e5c-9d4d-7500-1b50-45a9e3632b9c
316,resnet,2,c198,82,0,186.2821,0.135363545,0.134262061,7.439641516,0.128817535,GPU-7519be0c-5784-c7dd-dbee-0c4638887f8b
317,resnet,2,c198,82,1,186.2821,0.138171148,0.136635602,7.502482012,0.130741725,GPU-b3549ea2-9930-bd5c-28a5-26323cf45f8f
318,resnet,2,c198,82,2,186.2821,0.137185846,0.135836435,7.283817472,0.128747617,GPU-89987d48-2ba6-53a0-c671-c37aad71512b
319,resnet,2,c198,82,3,186.2821,0.135710491,0.134642863,7.395611365,0.128685713,GPU-0b480f4c-5a8d-e70b-8cfd-9eeeeea51758
320,resnet,1,c198,31,0,187.206314,0.136113786,0.134919684,8.11361257,0.129088516,GPU-6194ad26-be16-ef55-8bee-fc9b89e5fa1b
321,resnet,1,c198,31,1,187.206314,0.136159582,0.134410971,7.972696337,0.129707832,GPU-b943fa68-5f2b-ac2c-ee4f-e01a2587c433
322,resnet,1,c198,31,2,187.206314,0.138854757,0.13734817,7.953496392,0.130047835,GPU-6c0e2422-aca2-235c-1470-aad46cb02148
323,resnet,1,c198,31,3,187.206314,0.135644889,0.134690826,8.007496759,0.129406396,GPU-c5d53d15-34ea-e208-1363-ee1d7e1ce5aa
324,resnet,2,c197,31,0,185.653254,0.136628637,0.134786938,7.123738236,0.128806702,GPU-71bcc6c0-1e24-2bda-31ec-d6ff86f0ff88
325,resnet,2,c197,31,1,185.653254,0.137527759,0.135428871,7.301125893,0.12933365,GPU-8ccafb11-6944-f86c-f851-d82be1e7cc71
326,resnet,2,c197,31,2,185.653254,0.136271334,0.134678437,7.250825793,0.127350669,GPU-b47e4552-d7fc-14f6-b97b-bdc63b5c4b54
327,resnet,2,c197,31,3,185.653254,0.135474295,0.133807261,7.152364437,0.128292633,GPU-2ffa8a10-936f-ed1a-f897-8c69ebb26391
328,resnet,1,c197,42,0,186.089227,0.137280018,0.135591934,7.333339712,0.130178355,GPU-1fdce80d-b1ac-d651-6449-82e28948b1ff
329,resnet,1,c197,42,1,186.089227,0.137154307,0.135447037,7.476182259,0.128080569,GPU-e5de72d6-7749-c28e-d3e5-af585c8f6213
330,resnet,1,c197,42,2,186.089227,0.137036321,0.135366816,7.278070101,0.128379486,GPU-0f931387-8fa1-22c2-4fec-0c39738f3743
331,resnet,1,c197,42,3,186.089227,0.136257894,0.135037658,7.469046434,0.126214548,GPU-38eb2c79-832a-3b04-28ec-5a4382b19797
332,resnet,1,c198,61,0,185.760909,0.136833959,0.134338137,7.310426558,0.129755215,GPU-1f8ebcb4-5207-ecc5-2b76-211b24994bae
333,resnet,1,c198,61,1,185.760909,0.136313155,0.134920948,7.466641361,0.128572816,GPU-5febc5f0-1d80-e5b9-0b6d-0eb6cf811dc9
334,resnet,1,c198,61,2,185.760909,0.137148315,0.135572308,7.30730553,0.129473108,GPU-db9f2ed6-d7e8-3f4d-0d56-be1020980607
335,resnet,1,c198,61,3,185.760909,0.135431368,0.133488551,7.268009855,0.128099273,GPU-7764d4ed-bb55-9161-44d5-e8ac1441f9dc
336,resnet,2,c197,41,0,185.868127,0.135743107,0.134333242,7.680812313,0.129434491,GPU-0f568672-a360-4531-9c67-3dfc52f8dcba
337,resnet,2,c197,41,1,185.868127,0.137048958,0.135353573,7.936326303,0.128168049,GPU-1c2a30dc-75a3-492e-b4b1-c0ba395c01ca
338,resnet,2,c197,41,2,185.868127,0.138500913,0.136972988,7.710636673,0.130372734,GPU-aab2af7e-95a0-216a-36d3-5b76cb972fcf
339,resnet,2,c197,41,3,185.868127,0.134565995,0.133262205,7.710427714,0.128993219,GPU-cfce0c96-3a6e-2f08-2b84-5df518f499b4
340,resnet,1,c198,102,0,186.043493,0.136046403,0.134913685,7.529607101,0.12852965,GPU-636afae8-ff9a-ed5b-bfad-61cf034069d0
341,resnet,1,c198,102,1,186.043493,0.136535127,0.134669839,7.389503194,0.130053757,GPU-68935a0a-98ee-3531-7b35-ab98ef83ebf8
342,resnet,1,c198,102,2,186.043493,0.138353014,0.13675634,7.426152506,0.130471045,GPU-f3fd777c-9fd7-9be8-de9b-795a8a27102b
343,resnet,1,c198,102,3,186.043493,0.136815577,0.135488022,7.508086268,0.130113402,GPU-074a701e-a9a6-1565-eae2-094045778415
344,resnet,1,c196,72,0,186.278003,0.136911573,0.135467366,7.629886874,0.126131432,GPU-65990682-bbf8-0818-4109-9a86f0f02e6f
345,resnet,1,c196,72,1,186.278003,0.137367993,0.13601186,7.742123557,0.126261417,GPU-209c879c-4afb-2e25-5fea-73a69b738ce1
346,resnet,1,c196,72,2,186.278003,0.137660294,0.135716344,7.450727013,0.125718485,GPU-9d332a8d-6139-d311-794f-341360c0e211
347,resnet,1,c196,72,3,186.278003,0.137640994,0.135941482,7.793831968,0.126025452,GPU-73b844f9-cfd5-b9de-b344-2f895e84c74d
348,resnet,2,c198,21,0,190.024297,0.139887669,0.137539826,7.706556277,0.130759655,GPU-0f4b2b1e-8297-a5c6-d9f9-1c2635c4cc92
349,resnet,2,c198,21,1,190.024297,0.137755816,0.136013109,7.822458545,0.130464733,GPU-5586ec8e-9972-13cd-a4c1-dda2ad989dfc
350,resnet,2,c198,21,2,190.024297,0.140992458,0.139118399,7.651477852,0.131808942,GPU-22cb1830-11a6-1772-8d18-2b27cd236c8f
351,resnet,2,c198,21,3,190.024297,0.14047512,0.139128457,7.771041918,0.130718058,GPU-57961912-db52-59c7-9368-928374594f69
352,resnet,1,c196,92,0,185.93963,0.135801857,0.133971877,7.631380317,0.125962706,GPU-410ef286-4ae7-1125-57e5-e3c55f69a9b0
353,resnet,1,c196,92,1,185.93963,0.138118282,0.136252006,7.836517406,0.125985283,GPU-503b8bb2-db6d-66cb-9506-0474318de110
354,resnet,1,c196,92,2,185.93963,0.137086117,0.13577436,7.706192546,0.12611822,GPU-48586ef6-ec58-be36-dc2e-819b57bd9e1a
355,resnet,1,c196,92,3,185.93963,0.13631003,0.13481836,7.745256467,0.125399721,GPU-90c31602-4cc7-6c45-e742-968d04608275
356,resnet,3,c198,51,0,185.780186,0.135067319,0.133389097,7.543523728,0.127756651,GPU-21713f81-a0ce-bb17-03a8-1d6a554964c6
357,resnet,3,c198,51,1,185.780186,0.135778022,0.134266997,7.732407841,0.128228489,GPU-dad45960-d00e-c32f-cccb-5d6e464e6aba
358,resnet,3,c198,51,2,185.780186,0.136679788,0.135271838,7.510211007,0.129664112,GPU-184cd5cd-30f3-ab6c-087e-32235d88b6d1
359,resnet,3,c198,51,3,185.780186,0.137611377,0.13590675,7.755833533,0.128564452,GPU-eeffef8a-c5b5-54ca-5c89-74cc4d0fcb7f
360,resnet,0,c196,72,0,248.333167,0.237577485,0.135403814,10.06506601,0.126274819,GPU-65990682-bbf8-0818-4109-9a86f0f02e6f
361,resnet,0,c196,72,1,248.333167,0.245817558,0.13805461,9.867769445,0.124327548,GPU-209c879c-4afb-2e25-5fea-73a69b738ce1
362,resnet,0,c196,72,2,248.333167,0.253278316,0.137565749,9.824728613,0.125016891,GPU-9d332a8d-6139-d311-794f-341360c0e211
363,resnet,0,c196,72,3,248.333167,0.161334442,0.132953368,10.36124015,0.124946941,GPU-73b844f9-cfd5-b9de-b344-2f895e84c74d
